entry_ts,exit_ts,direction,gross_return,net_return,hold_bars,regime,confidence,conviction
1701874440000,1701875160000,SHORT,-9.69568762257653e-05,-0.0022969568762257653,12,BEAR,0.9999999988450953,0.9999999773076604
1701876000000,1701876720000,SHORT,0.002920580060263139,0.0007205800602631388,12,BEAR,0.9619888710594325,0.8529316795889211
1701877500000,1701878220000,SHORT,-0.00028984545263457446,-0.0024898454526345744,12,BEAR,0.9999999999979655,0.9999999999470115
1701877560000,1701878280000,SHORT,0.002261803788521378,6.1803788521378e-05,12,BEAR,0.9999999998857382,0.9999999975097674
1701877680000,1701878460000,SHORT,0.0016997167138810842,-0.0005002832861189159,12,BEAR,0.9999999998743634,0.9999999972731748
1701879540000,1701880320000,SHORT,-0.0031154093449023285,-0.005315409344902329,12,BEAR,0.9999999612925072,0.9999993634251938
1701879660000,1701880440000,SHORT,-0.0012455500295928876,-0.0034455500295928875,12,BEAR,0.9999999822996581,0.9999996962926118
1701882240000,1701882960000,SHORT,-0.004052163032689281,-0.006252163032689282,12,BEAR,0.9981089872324532,0.9874868601810265
1701882780000,1701883500000,SHORT,0.0015990111204954316,-0.0006009888795045686,12,BEAR,0.9999999243520901,0.9999988020592936
1701885360000,1701886200000,SHORT,-0.00012588923072839265,-0.002325889230728393,12,BEAR,0.9999999999979559,0.9999999999467682
1701891780000,1701892500000,SHORT,0.003373337230435193,0.001173337230435193,12,BEAR,0.9999999999949339,0.9999999998731585
1701896880000,1701897720000,SHORT,0.0010015188597277307,-0.0011984811402722694,12,BEAR,0.9999999999979582,0.9999999999468268
1701897000000,1701897840000,SHORT,-0.0006533125159175719,-0.002853312515917572,12,BEAR,0.9999963716188726,0.9999553253498327
1701897060000,1701897960000,SHORT,0.0013599936312493365,-0.0008400063687506636,12,BEAR,0.9999723186292367,0.9997103708923022
1701897240000,1701898140000,SHORT,-0.000783855239208737,-0.002983855239208737,12,BEAR,0.9999956151542865,0.9999467671568845
1701897360000,1701898260000,SHORT,-0.0006072695035461316,-0.0028072695035461317,12,BEAR,0.9999999999922374,0.9999999998094549
1701898680000,1701899400000,SHORT,-0.003180486505681883,-0.005380486505681883,12,BEAR,0.9999999711720062,0.9999995181660467
1701898740000,1701899460000,SHORT,-0.001144030312369181,-0.0033440303123691813,12,BEAR,0.9999999953790529,0.9999999150575921
1701898800000,1701899520000,SHORT,-0.0011433737502658686,-0.0033433737502658687,12,BEAR,0.999999999909968,0.999999998017425
1701898860000,1701899580000,SHORT,-0.0009575295736999512,-0.0031575295736999513,12,BEAR,0.9999999999979753,0.9999999999472561
1701903180000,1701903900000,SHORT,0.0002840102243681418,-0.0019159897756318583,12,BEAR,0.9999999999663043,0.9999999992256204
1701903240000,1701903960000,SHORT,-0.001295417377701837,-0.003495417377701837,12,BEAR,0.9999999950811942,0.9999999098625253
1701940680000,1701941400000,SHORT,0.004494281228975139,0.002294281228975139,12,BEAR,0.9999912904592352,0.9998997051302482
1701940800000,1701941520000,SHORT,0.0047398988881277365,0.0025398988881277364,12,BEAR,0.9999562398087108,0.999560380914982
1701941100000,1701941820000,SHORT,-0.0021678398815004898,-0.00436783988150049,12,BEAR,0.9999996818412142,0.9999953777546446
1701941160000,1701941880000,SHORT,-0.002430150092201329,-0.0046301500922013294,12,BEAR,0.9999353968225119,0.9993738974844543
1701941280000,1701942000000,SHORT,-0.007213114754098361,-0.00941311475409836,12,BEAR,0.999999999674033,0.9999999932156581
1701941580000,1701942300000,SHORT,-0.007194244604316547,-0.009394244604316548,12,BEAR,0.9999999979201432,0.9999999602526666
1701941700000,1701942420000,SHORT,-0.008079373781128923,-0.010279373781128923,12,BEAR,0.9999999979712532,0.9999999611833157
1701942180000,1701942900000,SHORT,-0.0022960930611440754,-0.0044960930611440755,12,BEAR,0.9999993703406441,0.9999912434944247
1701942420000,1701943140000,SHORT,0.004083088169742291,0.0018830881697422907,12,BEAR,0.9999999982441571,0.9999999661729947
1701943500000,1701944220000,SHORT,0.0004261427353877899,-0.0017738572646122102,12,BEAR,0.9999938913736817,0.9999276836570692
1701944400000,1701945180000,SHORT,-0.0049019607843136925,-0.007101960784313693,12,BEAR,0.9999999523165599,0.999999224862767
1701944460000,1701945240000,SHORT,-0.004876675301272666,-0.007076675301272666,12,BEAR,0.9999999998587418,0.999999996949742
1701951960000,1701952680000,SHORT,-0.0020658829678424496,-0.00426588296784245,12,BEAR,0.9999999898310813,0.9999998203849669
1701952020000,1701952740000,SHORT,-0.002017291066282388,-0.004217291066282388,12,BEAR,0.9999999979969271,0.9999999616512278
1701952140000,1701952860000,SHORT,-0.0008723100027878603,-0.00307231000278786,12,BEAR,0.9982509018388439,0.9883016160765384
1701952260000,1701952980000,SHORT,0.00010332806210462516,-0.002096671937895375,12,BEAR,0.9999653247082484,0.9996443039655947
1701954180000,1701955140000,SHORT,0.004285714285714286,0.002085714285714286,12,BEAR,0.999999998531913,0.9999999714764662
1701954240000,1701955260000,SHORT,0.0017041299432628578,-0.0004958700567371424,12,BEAR,0.9999889962618943,0.9998756281846917
1701954360000,1701955440000,SHORT,0.003718503470155863,0.001518503470155863,12,BEAR,0.9999996777764767,0.9999953224253018
1701959400000,1701960180000,SHORT,-0.0008571147235748092,-0.003057114723574809,12,BEAR,0.9999999990583079,0.9999999813208605
1701959520000,1701960300000,SHORT,0.002088662027677564,-0.00011133797232243609,12,BEAR,0.9999999992971146,0.9999999858691011
1701962460000,1701963180000,SHORT,-0.0009572310924650994,-0.0031572310924650997,12,BEAR,0.9999918116396301,0.9999052468766525
1701962580000,1701963300000,SHORT,-0.0034727079350488476,-0.005672707935048848,12,BEAR,0.9999999977451165,0.9999999570742276
1701962760000,1701963480000,SHORT,-0.0007058839198310237,-0.0029058839198310236,12,BEAR,0.999994542711683,0.9999348343735611
1701962820000,1701963540000,SHORT,-0.0004811850012195288,-0.002681185001219529,12,BEAR,0.9999999997629463,0.9999999949961215
1701962940000,1701963660000,SHORT,0.0002835270768357411,-0.001916472923164259,12,BEAR,0.9999950947120553,0.9999409496840632
1701963060000,1701963780000,SHORT,0.0015925574481921155,-0.0006074425518078847,12,BEAR,0.9999816980295019,0.9998016143622646
1701963180000,1701963900000,SHORT,-0.0017040613462083664,-0.0039040613462083666,12,BEAR,0.999999966849761,0.9999994501405439
1701963240000,1701963960000,SHORT,-0.00041737616915269604,-0.002617376169152696,12,BEAR,0.9999999999091413,0.9999999980000089
1701964140000,1701964860000,SHORT,0.0011862027295991226,-0.0010137972704008776,12,BEAR,0.9999999999966519,0.9999999999145631
1701965160000,1701965880000,SHORT,0.0029900982175013005,0.0007900982175013003,12,BEAR,0.9999985004328085,0.9999803303871648
1701967020000,1701967740000,SHORT,-0.0013513453443041886,-0.0035513453443041885,12,BEAR,0.9999999985106455,0.999999971082868
1701968340000,1701969060000,SHORT,0.0028425241614553724,0.0006425241614553723,12,BEAR,0.9999999999820262,0.9999999995753044
1701970980000,1701971700000,SHORT,-0.0029635939741749708,-0.005163593974174971,12,BEAR,0.9999995095580287,0.9999930680031902
1701971040000,1701971760000,SHORT,-0.0008638322822627605,-0.0030638322822627607,12,BEAR,0.9999998918825487,0.9999983230305337
1701971580000,1701972360000,SHORT,0.0008452102516400127,-0.0013547897483599874,12,BEAR,0.9999999724615727,0.999999538572488
1701971700000,1701972480000,SHORT,0.00152435617185433,-0.0006756438281456702,12,BEAR,0.9999999965585101,0.9999999358133281
1702008900000,1702009740000,SHORT,0.0002226581373756176,-0.0019773418626243826,12,BEAR,0.9999999999979744,0.9999999999472354
1702008960000,1702009800000,SHORT,-0.0021745239465267834,-0.004374523946526784,12,BEAR,0.9998023197944528,0.9982854301789806
1702036320000,1702037040000,SHORT,0.0014182382329506558,-0.0007817617670493444,12,BEAR,0.9999999999979836,0.999999999947465
1702038180000,1702039020000,SHORT,6.865211537095496e-05,-0.0021313478846290454,12,BEAR,0.99999999999798,0.9999999999473742
1702038240000,1702039080000,SHORT,-0.0021827135299402516,-0.004382713529940251,12,BEAR,0.9999997883060102,0.9999968459784092
1702038300000,1702039140000,SHORT,-0.0033732842108534513,-0.005573284210853451,12,BEAR,0.9999975251374279,0.9999686662139995
1702038360000,1702039200000,SHORT,-0.0040106328405539945,-0.006210632840553995,12,BEAR,0.9999999999132048,0.9999999980856665
1702038420000,1702039260000,SHORT,-0.0028251845018450504,-0.00502518450184505,12,BEAR,0.999989187421394,0.9998776163190164
1702038480000,1702039320000,SHORT,-0.0017571343421159539,-0.003957134342115954,12,BEAR,0.9999999999203942,0.9999999982376316
1702038540000,1702039380000,SHORT,-0.002920213379725505,-0.005120213379725505,12,BEAR,0.9999996586439432,0.9999950626098076
1702038600000,1702039440000,SHORT,-0.0019886004642285663,-0.004188600464228566,12,BEAR,0.9999994359476825,0.9999920993799448
1702038780000,1702039560000,SHORT,-0.0017043515263807502,-0.00390435152638075,12,BEAR,0.9999992899543724,0.9999902032399799
1702069020000,1702069740000,SHORT,0.002308662503218662,0.00010866250321866187,12,BEAR,0.9999999999593706,0.9999999990738532
1702070700000,1702071420000,SHORT,0.0021175052883447717,-8.249471165522847e-05,12,BEAR,0.9999999999518059,0.999999998909553
1702070820000,1702071540000,SHORT,-0.0008347245409015342,-0.0030347245409015344,12,BEAR,0.999976839717582,0.9997539155621041
1702071420000,1702072140000,SHORT,0.003616302683448628,0.001416302683448628,12,BEAR,0.9999999999679086,0.9999999992608907
1702071660000,1702072380000,SHORT,0.002468705779906421,0.00026870577990642085,12,BEAR,0.9999999365943947,0.9999989857348894
1702071720000,1702072440000,SHORT,0.0019770556910649805,-0.0002229443089350196,12,BEAR,0.9999999997190072,0.999999994113052
1702071780000,1702072500000,SHORT,0.0004468645368303572,-0.001753135463169643,12,BEAR,0.9999999999755209,0.9999999994294787
1702071840000,1702072560000,SHORT,0.001864533779427365,-0.0003354662205726352,12,BEAR,0.9999999226163674,0.9999987761710623
1702072080000,1702072800000,SHORT,-0.0045718101531283615,-0.006771810153128362,12,BEAR,0.9999999985546608,0.9999999718977686
1702166580000,1702167480000,SHORT,0.0006988058381246914,-0.0015011941618753087,12,BEAR,0.9999999999979782,0.9999999999473294
1702260240000,1702260960000,SHORT,0.03373495601793023,0.03153495601793023,12,BEAR,0.9999999964518819,0.9999999339233847
1702260300000,1702261020000,SHORT,0.030203714124929722,0.028003714124929722,12,BEAR,0.9999999942117944,0.9999998947896311
1702260360000,1702261080000,SHORT,0.02477602035173097,0.02257602035173097,12,BEAR,0.944362123249762,0.8044876009701779
1702260480000,1702261200000,SHORT,0.02136320162456425,0.01916320162456425,12,BEAR,0.9999610412160591,0.9996044948457558
1702260540000,1702261260000,SHORT,0.01924176163170508,0.01704176163170508,12,BEAR,0.9999999999978868,0.9999999999450373
1702260600000,1702261320000,SHORT,0.017677502021973594,0.015477502021973594,12,BEAR,0.9999978895274586,0.999972973718602
1702261980000,1702262700000,SHORT,0.005629362756136005,0.003429362756136005,12,BEAR,0.9633572227590784,0.8569797109806612
1702262220000,1702262940000,SHORT,0.008130904338783112,0.005930904338783112,12,BEAR,0.999992830095655,0.9999161652875445
1702262280000,1702263000000,SHORT,0.0038485839332574254,0.0016485839332574252,12,BEAR,0.999984357287864,0.999828204066504
1702262520000,1702263240000,SHORT,-0.0005655377456049638,-0.002765537745604964,12,BEAR,0.9999999999974338,0.9999999999337558
1702263060000,1702263780000,SHORT,-0.00023793243642821626,-0.0024379324364282163,12,BEAR,0.999995551312099,0.9999460506337432
1702263120000,1702263840000,SHORT,0.0015787287079352225,-0.0006212712920647776,12,BEAR,0.9999999935960355,0.9999998841872956
1702263180000,1702263900000,SHORT,0.0008373412684682862,-0.0013626587315317138,12,BEAR,0.9999996053000749,0.9999943432095352
1702263240000,1702263960000,SHORT,-0.00017302594697100778,-0.002373025946971008,12,BEAR,0.9999999995756849,0.9999999912723007
1702263360000,1702264080000,SHORT,-0.0023070314809341156,-0.004507031480934115,12,BEAR,0.9999999999038016,0.9999999978877275
1702263420000,1702264140000,SHORT,-0.003249206763711457,-0.005449206763711457,12,BEAR,0.9999999998177358,0.9999999961079332
1702263780000,1702264500000,SHORT,-0.005353361093212585,-0.007553361093212585,12,BEAR,0.9999980690197731,0.9999751160318509
1702263900000,1702264620000,SHORT,-0.003615359042553326,-0.005815359042553326,12,BEAR,0.9999890606250783,0.9998762972470977
1702263960000,1702264680000,SHORT,-0.004133451431945776,-0.006333451431945776,12,BEAR,0.9999981551117333,0.9999761488820064
1702264020000,1702264740000,SHORT,-0.0038359398052523206,-0.00603593980525232,12,BEAR,0.9999999999979771,0.9999999999473043
1702264080000,1702264800000,SHORT,-0.0030067530983381064,-0.0052067530983381065,12,BEAR,0.9999997335569124,0.999996086062275
1702264140000,1702264860000,SHORT,-0.0030613161586356403,-0.0052613161586356405,12,BEAR,0.9999999897238577,0.9999998185892982
1702264680000,1702265400000,SHORT,-0.002478590855630563,-0.004678590855630563,12,BEAR,0.9999825804791713,0.9998103961797972
1702265640000,1702266360000,SHORT,-0.001163455164689512,-0.003363455164689512,12,BEAR,0.9999999993680124,0.999999987232681
1702266000000,1702266720000,SHORT,0.004084014002333822,0.0018840140023338218,12,BEAR,0.9999997514419044,0.9999963330639645
1702266060000,1702266780000,SHORT,0.005734815926506972,0.0035348159265069716,12,BEAR,0.9988466836125617,0.9918488372674625
1702266120000,1702266840000,SHORT,0.0037934053107674683,0.0015934053107674682,12,BEAR,0.9998360454802719,0.9985500291261924
1702266180000,1702266900000,SHORT,0.0016856088291186163,-0.0005143911708813838,12,BEAR,0.9999980685306946,0.9999751101745155
1702266240000,1702266960000,SHORT,0.0027825269179234786,0.0005825269179234784,12,BEAR,0.9999999621645403,0.9999993769814419
1702266300000,1702267020000,SHORT,0.0012685714285714286,-0.0009314285714285715,12,BEAR,0.9999999999969984,0.9999999999230311
1702266420000,1702267140000,SHORT,0.0019249278152070294,-0.00027507218479297076,12,BEAR,0.9999999999963366,0.9999999999068928
1702266540000,1702267260000,SHORT,0.002288329519450801,8.832951945080079e-05,12,BEAR,0.9999999999927297,0.9999999998209952
1702268400000,1702269360000,SHORT,0.0007679926419866971,-0.001432007358013303,12,BEAR,0.999999999974976,0.9999999994173322
1702268580000,1702269420000,SHORT,-0.0011788977306218015,-0.0033788977306218014,12,BEAR,0.9999999999948012,0.9999999998699843
1702268640000,1702269480000,SHORT,-0.0003960669629492502,-0.0025960669629492505,12,BEAR,0.9999999072491081,0.9999985484315552
1702268700000,1702269540000,SHORT,0.0005291431332175353,-0.0016708568667824649,12,BEAR,0.9999999999979725,0.9999999999471874
1702274520000,1702275360000,SHORT,0.00041304673889219144,-0.0017869532611078087,12,BEAR,0.9999998692161999,0.9999979941210317
1702274580000,1702275420000,SHORT,0.003464033018867958,0.0012640330188679579,12,BEAR,0.9767440215040102,0.899460744393635
1702275780000,1702276500000,SHORT,-0.003560830860534091,-0.005760830860534092,12,BEAR,0.9999977855568191,0.9999717392246612
1702275840000,1702276560000,SHORT,-0.001777777777777845,-0.003977777777777846,12,BEAR,0.9999999719521441,0.9999995305047058
1702275900000,1702276620000,SHORT,-0.001091854579774883,-0.003291854579774883,12,BEAR,0.9999999999979663,0.9999999999470284
1702275960000,1702276680000,SHORT,-0.0001227215471251415,-0.0023227215471251414,12,BEAR,0.9999999999979706,0.9999999999471393
1702276920000,1702277760000,SHORT,-0.0063347809086640025,-0.008534780908664002,12,BEAR,0.9999999999979771,0.9999999999472988
1702277400000,1702278120000,SHORT,-0.0060461280060252675,-0.008246128006025267,12,BEAR,0.9999821273498375,0.9998058818451118
1702277460000,1702278180000,SHORT,-0.005674378000872914,-0.007874378000872914,12,BEAR,0.9999999999979556,0.9999999999467655
1702277580000,1702278300000,SHORT,-0.004243206490423365,-0.006443206490423365,12,BEAR,0.8412276947320512,0.6016534066286962
1702277700000,1702278420000,SHORT,-0.002589648764512119,-0.004789648764512119,12,BEAR,0.9999998667948667,0.9999979592085433
1702277760000,1702278480000,SHORT,-0.0017289144854064694,-0.00392891448540647,12,BEAR,0.9999999999607488,0.9999999991039205
1702279500000,1702280640000,SHORT,0.002649870376791394,0.0004498703767913939,12,BEAR,0.9999999999878337,0.999999999707436
1702279560000,1702280700000,SHORT,0.003210836515863556,0.001010836515863556,12,BEAR,0.9999999988987497,0.9999999783139184
1702283760000,1702284540000,SHORT,-0.0012340345345827743,-0.0034340345345827746,12,BEAR,0.9999999993197887,0.9999999863044262
1702288860000,1702289580000,SHORT,0.00020071802310984372,-0.0019992819768901563,12,BEAR,0.9999999999979701,0.9999999999471241
1702302900000,1702303620000,SHORT,0.004016812210005405,0.001816812210005405,12,BEAR,0.9999999999979603,0.9999999999468787
1702302960000,1702303680000,SHORT,0.003101207099392815,0.000901207099392815,12,BEAR,0.9999999981639421,0.9999999647026178
1702303200000,1702303920000,SHORT,0.0016667742500667548,-0.0005332257499332453,12,BEAR,0.9999999999634325,0.9999999991626111
1702303440000,1702304220000,SHORT,0.0011386502614975829,-0.0010613497385024173,12,BEAR,0.999403578883766,0.9954265851685955
1702303500000,1702304280000,SHORT,0.0022945776478157697,9.457764781576955e-05,12,BEAR,0.9999998717261287,0.9999980303539031
1702303560000,1702304340000,SHORT,0.0020124439192807904,-0.0001875560807192097,12,BEAR,0.9999999999979703,0.9999999999471304
1702303620000,1702304400000,SHORT,0.0007595082818722561,-0.001440491718127744,12,BEAR,0.9999999999979777,0.9999999999473171
1702303680000,1702304460000,SHORT,0.0010623556581986144,-0.0011376443418013857,12,BEAR,0.9999999999979833,0.9999999999474568
1702303800000,1702304580000,SHORT,0.002889193769671603,0.0006891937696716028,12,BEAR,0.9998328098178353,0.9985243881206699
1702303980000,1702304760000,SHORT,0.002675319942895757,0.0004753199428957568,12,BEAR,0.9999887322395359,0.9998728872080827
1702305180000,1702305960000,SHORT,-0.004719817219817355,-0.006919817219817355,12,BEAR,0.9999999999729987,0.9999999993734007
1702305420000,1702306200000,SHORT,0.0007197547297343388,-0.0014802452702656612,12,BEAR,0.9999996521480262,0.9999949746215242
1702305480000,1702306260000,SHORT,0.001104190391007745,-0.0010958096089922552,12,BEAR,0.9999999999979668,0.9999999999470442
1702306020000,1702306800000,SHORT,0.0043487769784173,0.0021487769784172997,12,BEAR,0.9999999841987492,0.9999997272443609
1702309800000,1702310580000,SHORT,0.0017577256558470766,-0.0004422743441529235,12,BEAR,0.9999999999979575,0.9999999999468097
1702309860000,1702310640000,SHORT,0.004384707840236619,0.0021847078402366187,12,BEAR,0.9997970953569347,0.9982449345349803
1702310820000,1702311540000,SHORT,0.0061336142054319665,0.003933614205431967,12,BEAR,0.999999999992313,0.9999999998112176
1702312800000,1702313580000,SHORT,0.004069150105140782,0.001869150105140782,12,BEAR,0.9999999999979783,0.9999999999473297
1702312860000,1702313640000,SHORT,0.0006862049620038534,-0.0015137950379961467,12,BEAR,0.9999999001743874,0.9999984443908642
1702315200000,1702316040000,SHORT,-0.0015131379543494312,-0.003713137954349431,12,BEAR,0.9999999993668979,0.9999999872111494
1702315680000,1702316520000,SHORT,0.002454210155688923,0.00025421015568892306,12,BEAR,0.9999999999967356,0.9999999999166068
1702316580000,1702317360000,SHORT,0.005146005099477126,0.0029460050994771256,12,BEAR,0.9999999988666063,0.9999999777107866
1702316640000,1702317420000,SHORT,0.0037626567385337984,0.0015626567385337983,12,BEAR,0.9999569088512364,0.9995664978576196
1702316700000,1702317480000,SHORT,0.0035710373024215713,0.0013710373024215712,12,BEAR,0.9999997650157405,0.9999965213041027
1702316940000,1702317720000,SHORT,0.004204862588175932,0.0020048625881759316,12,BEAR,0.9999999377638622,0.9999990033873731
1702317000000,1702317780000,SHORT,0.004296329887075145,0.0020963298870751448,12,BEAR,0.9999999999964744,0.9999999999102417
1702317300000,1702318020000,SHORT,0.003800846871799851,0.001600846871799851,12,BEAR,0.9999999053316104,0.9999985201858153
1702317360000,1702318080000,SHORT,0.005275514690063478,0.003075514690063478,12,BEAR,0.9289763585865785,0.7667250038978382
1702318260000,1702318980000,SHORT,0.003762324857291126,0.001562324857291126,12,BEAR,0.9999995673284475,0.9999938351809288
1702318320000,1702319040000,SHORT,0.0036538416117526886,0.0014538416117526884,12,BEAR,0.9999909145930516,0.9998957262454637
1702318380000,1702319100000,SHORT,0.0008330552538096206,-0.0013669447461903796,12,BEAR,0.9999876557887596,0.9998617688688808
1702318500000,1702319220000,SHORT,0.005267625560009466,0.0030676255600094655,12,BEAR,0.9999965010459506,0.9999568032443343
1702318620000,1702319340000,SHORT,0.010311392261859868,0.008111392261859867,12,BEAR,0.9999999999979603,0.99999999994688
1702318680000,1702319400000,SHORT,0.011813515885884262,0.009613515885884261,12,BEAR,0.9997689809804968,0.9980290434988677
1702318740000,1702319460000,SHORT,0.011315586991663348,0.009115586991663347,12,BEAR,0.9999999970086766,0.9999999438266371
1702318860000,1702319580000,SHORT,0.001741341139834114,-0.000458658860165886,12,BEAR,0.9999999990891413,0.9999999819046427
1702318920000,1702319640000,SHORT,0.000707580099723693,-0.001492419900276307,12,BEAR,0.9999967483973456,0.9999596399530231
1702318980000,1702319700000,SHORT,0.0013046206300535946,-0.0008953793699464055,12,BEAR,0.999999999997964,0.9999999999469704
1702319040000,1702319760000,SHORT,-0.0008296925633470272,-0.0030296925633470275,12,BEAR,0.9999999999587125,0.9999999990595092
1702319100000,1702319820000,SHORT,-0.0006371553972273426,-0.0028371553972273427,12,BEAR,0.999998611861102,0.9999816944144004
1702319340000,1702320060000,SHORT,-0.007918306887379052,-0.010118306887379053,12,BEAR,0.999999999981382,0.9999999995607444
1702319400000,1702320120000,SHORT,-0.006787055537165678,-0.008987055537165679,12,BEAR,0.999999954737097,0.9999992620638622
1702319640000,1702320360000,SHORT,-0.002299487529246794,-0.004499487529246794,12,BEAR,0.9999999999385661,0.9999999986245356
1702320240000,1702320960000,SHORT,-0.006304167161343939,-0.00850416716134394,12,BEAR,0.9999997246802387,0.9999959638809501
1702320480000,1702321200000,SHORT,-0.0008239118579566857,-0.003023911857956686,12,BEAR,0.9999999999979433,0.999999999946451
1702320660000,1702321380000,SHORT,0.0009049773755656452,-0.001295022624434355,12,BEAR,0.9999999992889318,0.9999999857121197
1702320780000,1702321500000,SHORT,-0.0021697453913569397,-0.0043697453913569394,12,BEAR,0.9999999999979703,0.9999999999471318
1702321920000,1702322640000,SHORT,0.00727493179751433,0.00507493179751433,12,BEAR,0.9999999990345254,0.9999999808712002
1702322340000,1702323060000,SHORT,-0.0010910970766698886,-0.003291097076669889,12,BEAR,0.9999999997449247,0.9999999946330717
1702322400000,1702323120000,SHORT,0.0015042811413525914,-0.0006957188586474087,12,BEAR,0.9998936167140049,0.9990172865205295
1702322520000,1702323240000,SHORT,0.0019470543679315395,-0.0002529456320684606,12,BEAR,0.9999999999979576,0.9999999999468131
1702322580000,1702323300000,SHORT,0.0019487240497293786,-0.00025127595027062155,12,BEAR,0.9999999583715687,0.9999993181453666
1702323360000,1702324080000,SHORT,-0.005617132253372717,-0.007817132253372718,12,BEAR,0.9995559261749697,0.9964755428938235
1702323540000,1702324260000,SHORT,-0.00831173817064981,-0.01051173817064981,12,BEAR,0.9999999999979386,0.9999999999463353
1702323600000,1702324320000,SHORT,-0.010588710181211757,-0.012788710181211757,12,BEAR,0.9999999999971534,0.9999999999268375
1702323660000,1702324380000,SHORT,-0.008640287769784243,-0.010840287769784244,12,BEAR,0.9999994709158168,0.9999925583522983
1702323780000,1702324500000,SHORT,-0.0050419445863553415,-0.007241944586355341,12,BEAR,0.9999092796219782,0.9991488198841385
1702323840000,1702324560000,SHORT,-0.0047027216613896895,-0.00690272166138969,12,BEAR,0.9999999999979429,0.9999999999464407
1702323900000,1702324620000,SHORT,-0.004012514087879812,-0.006212514087879812,12,BEAR,0.9999999999821262,0.9999999995775628
1702323960000,1702324680000,SHORT,-0.0031712196943923326,-0.005371219694392333,12,BEAR,0.9999999999673924,0.9999999992495282
1702324020000,1702324740000,SHORT,-0.0022063391193207493,-0.00440633911932075,12,BEAR,0.9999999999979645,0.9999999999469839
1702324080000,1702324800000,SHORT,0.0006364722338986925,-0.0015635277661013077,12,BEAR,0.9999995195900209,0.9999932007594107
1702324140000,1702324860000,SHORT,0.000823936421551621,-0.0013760635784483791,12,BEAR,0.9999999999979503,0.9999999999466266
1702324200000,1702324920000,SHORT,-0.003294089665834225,-0.005494089665834225,12,BEAR,0.9999999995335811,0.9999999904469585
1702324260000,1702324980000,SHORT,-0.004107333231800148,-0.0063073332318001486,12,BEAR,0.9999999999199175,0.9999999982275305
1702324320000,1702325040000,SHORT,-0.0018901344491862912,-0.004090134449186291,12,BEAR,0.9999999971689673,0.9999999466943956
1702324680000,1702325400000,SHORT,0.004320852977167235,0.002120852977167235,12,BEAR,0.9999999998102596,0.9999999959554235
1702324740000,1702325460000,SHORT,0.0023107248028878813,0.00011072480288788116,12,BEAR,0.9999372637337777,0.9993903160828734
1702324800000,1702325520000,SHORT,0.002255212058849425,5.5212058849424695e-05,12,BEAR,0.9999999770565667,0.9999996117511878
1702324860000,1702325580000,SHORT,0.0006083621275563934,-0.0015916378724436069,12,BEAR,0.9999999999979757,0.9999999999472713
1702325160000,1702325880000,SHORT,0.0005590672379461535,-0.0016409327620538466,12,BEAR,0.9996985129851084,0.9975009094623274
1702325220000,1702325940000,SHORT,-0.001261115063662516,-0.003461115063662516,12,BEAR,0.9999999999979591,0.9999999999468484
1702325280000,1702326000000,SHORT,-0.00368139064174303,-0.0058813906417430305,12,BEAR,0.9999991165857227,0.9999879868839748
1702325340000,1702326060000,SHORT,-0.004553466860350048,-0.006753466860350048,12,BEAR,0.9999999998949047,0.999999997701199
1702325400000,1702326120000,SHORT,-0.0022579277558388306,-0.004457927755838831,12,BEAR,0.9999232470422401,0.9992681876312779
1702325460000,1702326180000,SHORT,-7.141037878445254e-05,-0.0022714103787844528,12,BEAR,0.9999999999979667,0.9999999999470411
1702325580000,1702326300000,SHORT,0.0021923879908499213,-7.612009150078855e-06,12,BEAR,0.9999999999464353,0.9999999987935705
1702325640000,1702326360000,SHORT,0.0023289637537192123,0.0001289637537192122,12,BEAR,0.9999998897990704,0.9999982926293446
1702325760000,1702326480000,SHORT,-0.0007759281385818562,-0.002975928138581856,12,BEAR,0.9999999984431919,0.9999999698362192
1702325820000,1702326540000,SHORT,-0.0029564653919639063,-0.0051564653919639065,12,BEAR,0.9999999999979615,0.9999999999469078
1702325940000,1702326720000,SHORT,0.0024501358149970607,0.0002501358149970606,12,BEAR,0.999654431571066,0.9971784407620006
1702326000000,1702326780000,SHORT,0.0034923225843186433,0.0012923225843186432,12,BEAR,0.9999997692423309,0.9999965800616958
1702326240000,1702327020000,SHORT,-0.001597208336903809,-0.0037972083369038094,12,BEAR,0.999999999983434,0.9999999996071447
1702326300000,1702327080000,SHORT,-0.002649991420891014,-0.004849991420891014,12,BEAR,0.9999999999979652,0.9999999999470008
1702326540000,1702327320000,SHORT,0.0013349200354396177,-0.0008650799645603825,12,BEAR,0.999999999487866,0.9999999895548001
1702326660000,1702327380000,SHORT,-0.0019071383163373075,-0.004107138316337308,12,BEAR,0.9999911101538281,0.9998977946294498
1702326720000,1702327500000,SHORT,-0.00528394661736896,-0.00748394661736896,12,BEAR,0.999999848855736,0.9999977017527238
1702326780000,1702327560000,SHORT,-0.005978229815439083,-0.008178229815439083,12,BEAR,0.9999999999979592,0.9999999999468526
1702326900000,1702327680000,SHORT,-0.005524625267665883,-0.007724625267665883,12,BEAR,0.999983599698752,0.9998205898807069
1702328640000,1702329360000,SHORT,-0.006963850705228499,-0.009163850705228498,12,BEAR,0.999999845113712,0.9999976483011286
1702329480000,1702330260000,SHORT,0.0025980841179516472,0.0003980841179516471,12,BEAR,0.9999994440535522,0.9999922055927727
