i,timestamp_ms,close,log_return,regime_label,signal_valid,confidence,conviction,position_size,signed_position_size,execution_side,engine_status,expected_volatility,edge_score,prob_bull,prob_bear,prob_crisis
16665,1702577580000,44360.3,0.00020966889300620017,BEAR,True,0.9999999999979762,0.9999999999472773,0.0,0.0,flat,OK,0.010776345334096897,0.3922332727576931,1.0059711647005222e-12,0.9999999999979762,1.017913494099586e-12
16666,1702577640000,44355.2,-0.00011497427181545357,BEAR,True,0.999999999997982,0.9999999999474276,0.0,0.0,flat,OK,0.010773994105791681,0.3337866182061546,1.0044751410874359e-12,0.9999999999979821,1.0134254232603302e-12
16667,1702577700000,44331.0,-0.0005457444472902763,BEAR,True,0.9999999999177864,0.9999999981824567,0.0,0.0,flat,OK,0.01077257492272844,0.2870292945649237,1.0041099055396374e-12,0.9999999999177864,8.120953365410367e-11
16668,1702577760000,44317.8,-0.00029780437180317216,BEAR,True,0.9999999649655298,0.9999994206505887,0.0,0.0,flat,OK,0.01077079364951685,0.249623435651939,1.00308539728102e-12,0.9999999649655298,3.5033467131426645e-08
16669,1702577820000,44337.1,0.0004353961327550116,BEAR,True,0.9999998237023753,0.999997343984426,0.0,0.0,flat,OK,0.010769441830848018,0.21969874852155125,1.003276167509771e-12,0.9999998237023753,1.7629662141636342e-07
16670,1702577880000,44377.6,0.0009130392778995812,BEAR,True,0.9999999902217077,0.9999998269356911,0.0,0.0,flat,OK,0.010769776616617547,0.375758998817241,1.0068950099982193e-12,0.9999999902217077,9.777285446052287e-09
16671,1702577940000,44441.3,0.0014343796404056373,BEAR,True,0.999999984167376,0.9999997267314225,0.0,0.0,flat,OK,0.010773004883522022,0.5006071990537928,1.0108748366348138e-12,0.999999984167376,1.5831613114986302e-08
16672,1702578000000,44416.0,-0.0005694523845240135,BEAR,True,0.9999999999979674,0.9999999999470568,0.0,0.0,flat,OK,0.01077169352850943,0.4204857592430343,1.0081651455296025e-12,0.9999999999979674,1.0244954365868618e-12
16673,1702578060000,44428.8,0.00028814292088150546,BEAR,True,0.9999999999950984,0.9999999998770847,0.0,0.0,flat,OK,0.010769965881407398,0.3563886073944275,1.0061231956268074e-12,0.9999999999950984,3.895543560333302e-12
16674,1702578120000,44441.6,0.0002880599184544895,BEAR,True,0.9999999999979816,0.9999999999474157,0.0,0.0,flat,OK,0.010768426070556517,0.30511088591554203,1.0045942236413256e-12,0.9999999999979816,1.0137826709220015e-12
16675,1702578180000,44432.4,-0.0002070346790480721,BEAR,True,0.9999999999979863,0.9999999999475312,0.0,0.0,flat,OK,0.010766952080337901,0.2640887087324337,1.0034464814632639e-12,0.9999999999979863,1.0103394443878065e-12
16676,1702578240000,44445.7,0.0002992863281117555,BEAR,True,0.9999999999979896,0.9999999999476175,0.0,0.0,flat,OK,0.01076574506830395,0.23127096698594696,1.002587802164703e-12,0.9999999999979896,1.007763406492126e-12
16677,1702578300000,44425.0,-0.00046584533202381284,BEAR,True,0.999999999997986,0.9999999999475252,0.0,0.0,flat,OK,0.010764968817576506,0.20501677358875758,1.0035060897065907e-12,0.999999999997986,1.0105182691177915e-12
16678,1702578360000,44425.4,9.003898688322251e-06,BEAR,True,0.9999999999979894,0.9999999999476135,0.0,0.0,flat,OK,0.01076374641674293,0.18401341887100608,1.0026274225422619e-12,0.9999999999979895,1.007882267624796e-12
16679,1702578420000,44454.4,0.0006525667481053163,BEAR,True,0.9999998068096673,0.9999971055786412,0.0,0.0,flat,OK,0.010763678643638246,0.1672107350968049,1.0049183192889142e-12,0.9999998068096673,1.931893278768686e-07
16680,1702578480000,44440.1,-0.0003217296935885607,BEAR,True,0.999999999996872,0.9999999999199398,0.0,0.0,flat,OK,0.010762830956463893,0.15376858807744392,1.0036921428598636e-12,0.999999999996872,2.124365933533727e-12
16681,1702578540000,44390.4,-0.0011189851500530536,BEAR,True,0.9999999999979662,0.9999999999470267,0.0,0.0,flat,OK,0.010764841128018423,0.32301487046195515,1.0084634169091648e-12,0.9999999999979662,1.025390250726095e-12
16682,1702578600000,44357.6,-0.00073917162062076,BEAR,True,0.9999999999979744,0.9999999999472375,0.0,0.0,flat,OK,0.01076491630336628,0.45841189636956414,1.0063655727583005e-12,0.9999999999979745,1.01909671827296e-12
16683,1702578660000,44396.7,0.0008810841284190709,BEAR,True,0.9999992340866934,0.9999894852171911,0.0,0.0,flat,OK,0.010765546122215726,0.38672951709565134,1.0066520737519744e-12,0.9999992340866934,7.659122999810971e-07
16684,1702578720000,44432.4,0.0008037906929619267,BEAR,True,0.9999999997001541,0.9999999937361643,0.0,0.0,flat,OK,0.010765791758851569,0.5093836136765211,1.006064992576261e-12,0.9999999997001542,2.98839741979493e-10
16685,1702578780000,44391.7,-0.0009164180182720646,BEAR,True,0.9999979289036367,0.9999734424565361,0.0,0.0,flat,OK,0.01076648015791211,0.4275068909412169,1.006920659640295e-12,0.9999979289036368,2.0710953562163386e-06
16686,1702578840000,44353.6,-0.0008586370735304224,BEAR,True,0.9999999999979741,0.999999999947226,0.0,0.0,flat,OK,0.010766846074213394,0.5420055127529735,1.006481517586144e-12,0.9999999999979741,1.019444552756537e-12
16687,1702578900000,44390.5,0.0008316046278358657,BEAR,True,0.9999999999979748,0.9999999999472465,0.0,0.0,flat,OK,0.010767065658701508,0.4536044102023788,1.0062761794578611e-12,0.9999999999979748,1.0188285383716722e-12
16688,1702578960000,44445.0,0.0012269871129776387,BEAR,True,0.999992371093378,0.9999112292658797,0.0,0.0,flat,OK,0.010769223538313397,0.5628835281619031,1.0092876653837747e-12,0.999992371093378,7.6289056127200165e-06
16689,1702579020000,44416.2,-0.0006482019375926031,BEAR,True,0.9999999999979721,0.9999999999471758,0.0,0.0,flat,OK,0.01076852732374906,0.47030682252952255,1.0069800104216825e-12,0.9999999999979721,1.0209400312631829e-12
16690,1702579080000,44454.4,0.0008596769314627981,BEAR,True,0.9999999999879741,0.9999999997106661,0.0,0.0,flat,OK,0.010768691864389435,0.576245458023618,1.0064894180079543e-12,0.9999999999879741,1.1019464232138941e-11
16691,1702579140000,44465.8,0.00025640968109507853,BEAR,True,0.9999999999972023,0.9999999999280454,0.0,0.0,flat,OK,0.010767215760031344,0.4809963664188945,1.0048675268965314e-12,0.9999999999972023,1.7928581506150518e-12
16692,1702579200000,44419.5,-0.0010417921565786328,BEAR,True,0.9999999999209318,0.9999999982490183,0.0,0.0,flat,OK,0.010768363580147485,0.40479709313511564,1.0078749718014506e-12,0.9999999999209318,7.806037495672286e-11
16693,1702579260000,44424.8,0.00011930984894448029,BEAR,True,0.9999999342873807,0.9999989509689317,0.0,0.0,flat,OK,0.010766795096468197,0.3438376745080926,1.0058993389412005e-12,0.9999999342873807,6.571161349771205e-08
16694,1702579320000,44424.8,0.0,BEAR,True,0.999999917537738,0.9999987006240317,0.0,0.0,flat,OK,0.010765375655430752,0.2950701396064741,1.0044179881793099e-12,0.999999917537738,8.246125760594093e-08
16695,1702579380000,44369.5,-0.001245575609011919,BEAR,True,0.9999999441142011,0.9999990996021093,0.0,0.0,flat,OK,0.010767843461614955,0.4360561116851793,1.0094299080056622e-12,0.9999999441142011,5.5884789435478123e-08
16696,1702579440000,44300.8,-0.0015495608731788432,BEAR,True,0.9999999999698186,0.9999999993030106,0.0,0.0,flat,OK,0.010772067128384886,0.5488448893481435,1.0117583587426385e-12,0.9999999999698186,2.91697069508894e-11
16697,1702579500000,44308.1,0.00016476900213208053,BEAR,True,0.9999999999727041,0.9999999993668652,0.0,0.0,flat,OK,0.01077011194975438,0.45907591147851473,1.008802665170481e-12,0.9999999999727041,2.628724582615797e-11
16698,1702579560000,44317.2,0.00020535896706647895,BEAR,True,0.9999999572850429,0.9999993013507111,0.0,0.0,flat,OK,0.010768440652979402,0.3872607291828118,1.0065965793269317e-12,0.9999999572850429,4.271395048378025e-08
16699,1702579620000,44288.0,-0.0006591035527729818,BEAR,True,0.9999999992123908,0.9999999842481367,0.0,0.0,flat,OK,0.010767895675776861,0.32980858334624946,1.0049678340120935e-12,0.9999999992123908,7.866042734003078e-10
16700,1702579680000,44334.0,0.0010381170393612843,BEAR,True,0.9999957427019038,0.9999482012143762,0.0,0.0,flat,OK,0.010768952182462752,0.2838468666769996,1.0078468746869226e-12,0.9999957427019038,4.2572970883811245e-06
16701,1702579800000,44258.3,-0.0017089525483276692,BEAR,True,0.9999897274373037,0.9998832495018076,0.0,0.0,flat,OK,0.010774320318588099,0.4270774933415997,1.0129831661010248e-12,0.9999897274373037,1.0272561683284569e-05
16702,1702579860000,44206.0,-0.0011823980089875163,BEAR,True,0.9999999999979609,0.999999999946894,0.0,0.0,flat,OK,0.010775422522949708,0.5416619946732798,1.0097834208862997e-12,0.9999999999979609,1.0293502626577009e-12
16703,1702579920000,44237.2,0.0007055375946196169,BEAR,True,0.9999998631710599,0.9999979070327673,0.0,0.0,flat,OK,0.010774267633224923,0.4533295957386238,1.007354341702657e-12,0.9999998631710599,1.368279327466874e-07
16704,1702579980000,44198.4,-0.0008774747384432748,BEAR,True,0.9999999999979735,0.9999999999472116,0.0,0.0,flat,OK,0.010773911009033726,0.562663676590899,1.0066246578124073e-12,0.9999999999979735,1.0198739734353625e-12
16705,1702580040000,44160.0,-0.0008691873645869623,BEAR,True,0.9999999995320884,0.9999999904177993,0.12546765791766326,-0.12546765791766326,short,OK,0.010773558184280543,0.6501309412727192,1.006561680196763e-12,0.9999999995320884,4.669050544443645e-10
16706,1702580100000,44188.6,0.0006474352960663134,BEAR,True,0.9999999978764522,0.9999999594580612,0.0,0.0,flat,OK,0.010772436263971117,0.5401047530181755,1.0049345115838226e-12,0.9999999978764522,2.122542822208151e-09
16707,1702580160000,44188.6,0.0,BEAR,True,0.9999999996103449,0.9999999919545625,0.0,0.0,flat,OK,0.01077043141689981,0.45208380241454044,1.0036963238187162e-12,0.9999999996103449,3.8865149535864875e-10
16708,1702580220000,44142.5,-0.0010438000700900684,BEAR,True,0.9999999999979685,0.9999999999470844,0.0,0.0,flat,OK,0.010771269077738892,0.5616670419316323,1.0078902695046087e-12,0.9999999999979685,1.0236708085121535e-12
16709,1702580280000,44172.7,0.0006839140074898602,BEAR,True,0.9999999998465738,0.9999999966989443,0.0,0.0,flat,OK,0.010770502467507713,0.46933363354530594,1.0059331400205346e-12,0.9999999998465738,1.524202451321335e-10
16710,1702580340000,44160.0,-0.0002875492334663362,BEAR,True,0.9999999994431317,0.9999999886854043,0.0,0.0,flat,OK,0.010768897975306873,0.3954669068362448,1.0044518200170711e-12,0.9999999994431317,5.5586388089364e-10
16711,1702580400000,44171.9,0.0002694383359125138,BEAR,True,0.9999999999979867,0.9999999999475419,0.0,0.0,flat,OK,0.01076744462452679,0.33637352546899585,1.0033411639465478e-12,0.9999999999979867,1.0100234918378411e-12
16712,1702580520000,44199.7,0.0006291614255492571,BEAR,True,0.9999999998842907,0.9999999974796367,0.0,0.0,flat,OK,0.01076692225945655,0.2890988203751967,1.0047410824866258e-12,0.9999999998842907,1.1470463639010491e-10
16713,1702580580000,44171.8,-0.000631425310806474,BEAR,True,0.999999999997981,0.9999999999473992,0.0,0.0,flat,OK,0.010766454025350638,0.2512790563001574,1.0047582233007287e-12,0.999999999997981,1.0142746699002378e-12
16714,1702580640000,44138.8,-0.00074736218610254,BEAR,True,0.9999999999979775,0.9999999999473109,0.0,0.0,flat,OK,0.01076641682910873,0.40102324504012593,1.005636811946489e-12,0.9999999999979775,1.0169104358375376e-12
16715,1702580700000,44138.7,-2.265582962941068e-06,BEAR,True,0.9999999971166333,0.9999999457572285,0.0,0.0,flat,OK,0.010765032929197019,0.3408185960321008,1.0042217237807634e-12,0.9999999971166333,2.8823624686820382e-09
16716,1702580760000,44138.7,0.0,BEAR,True,0.9999999972602157,0.9999999483306067,0.0,0.0,flat,OK,0.010763802340597626,0.29265487682568064,1.003162954556725e-12,0.9999999972602157,2.738781078398886e-09
16717,1702580820000,44133.4,-0.00012008324275431332,BEAR,True,0.9999999999979905,0.9999999999476392,0.0,0.0,flat,OK,0.010762735005015709,0.25412390146054453,1.0023722437064472e-12,0.9999999999979905,1.0071167311173544e-12
16718,1702580880000,44130.9,-5.664804458134387e-05,BEAR,True,0.9999999999979929,0.999999999947699,0.0,0.0,flat,OK,0.010761750750653753,0.22329912116843564,1.0017788009525333e-12,0.9999999999979929,1.0053364028556086e-12
16719,1702580940000,44124.0,-0.0001563652559588418,BEAR,True,0.9999999999979947,0.9999999999477436,0.0,0.0,flat,OK,0.010760918905506534,0.19863929693474852,1.001334899654e-12,0.9999999999979947,1.004004698960675e-12
16720,1702581000000,44098.0,-0.000589422156667007,BEAR,True,0.999999999997575,0.9999999999372596,0.0,0.0,flat,OK,0.010760949531059272,0.17891143754779887,1.004440295237945e-12,0.999999999997575,1.4205704068549383e-12
16721,1702581060000,44093.2,-0.00010885439827877255,BEAR,True,0.9999999683228247,0.9999994732631585,0.0,0.0,flat,OK,0.0107601596187849,0.16312915003823908,1.0033289505065947e-12,0.9999999683228247,3.167617212661465e-08
16722,1702581120000,44146.5,0.0012080731571469552,BEAR,True,0.9999985470292938,0.9999808998382704,0.0,0.0,flat,OK,0.010762943045994547,0.33050332003059124,1.009143353688605e-12,0.9999985470292938,1.4529696971008316e-06
16723,1702581180000,44110.1,-0.0008248675354341759,BEAR,True,0.9999999752270299,0.9999995825225254,0.0,0.0,flat,OK,0.01076352794206134,0.284402656024473,1.006879787848982e-12,0.9999999752270299,2.477196325777667e-08
16724,1702581240000,44091.6,-0.0004194930544716088,BEAR,True,0.9999999999501978,0.9999999988747842,0.0,0.0,flat,OK,0.01076284637629455,0.24752212481957842,1.0051654615990067e-12,0.9999999999501978,4.879703410808927e-11
16725,1702581300000,44091.0,-1.3608126773513786e-05,BEAR,True,0.9999999999759074,0.9999999994381003,0.0,0.0,flat,OK,0.010761823217021384,0.21801769985566277,1.0038694521441783e-12,0.9999999999759074,2.308879983047952e-11
16726,1702581360000,44121.4,0.0006892455301859857,BEAR,True,0.9999992525439867,0.9999897220099828,0.0,0.0,flat,OK,0.010762056830485938,0.19441415988453026,1.0051961908885337e-12,0.9999992525439867,7.474550082192752e-07
16727,1702581480000,44147.2,0.0005845793574322463,BEAR,True,0.9999999999979824,0.9999999999474349,0.0,0.0,flat,OK,0.010761936892714074,0.3555313279076242,1.0044036523125184e-12,0.9999999999979824,1.0132109569356344e-12
16728,1702581540000,44107.6,-0.0008974016746417262,BEAR,True,0.9999983407947415,0.9999783892211723,0.0,0.0,flat,OK,0.010762947740691708,0.3044250623260994,1.0067760860350662e-12,0.9999983407947415,1.6592042517246236e-06
16729,1702581660000,44109.0,3.174005799642697e-05,BEAR,True,0.9999999996075057,0.9999999918985704,0.0,0.0,flat,OK,0.01076190585426131,0.26354004986087953,1.0050745738307833e-12,0.9999999996075059,3.9148907577484776e-10
16730,1702581720000,44125.5,0.0003740033703898406,BEAR,True,0.9999999999583169,0.9999999990509117,0.0,0.0,flat,OK,0.01076132196740453,0.23083203988870366,1.0038106217563171e-12,0.9999999999583169,4.067929724546323e-11
16731,1702581780000,44147.2,0.000491658246255536,BEAR,True,0.9999999999876921,0.9999999997041997,0.0,0.0,flat,OK,0.010761043834560892,0.20466563191096293,1.0037010843616373e-12,0.9999999999876921,1.130421743615126e-11
16732,1702581840000,44134.5,-0.00028771534955958025,BEAR,True,0.9999999999662206,0.9999999992237869,0.0,0.0,flat,OK,0.010760410034632772,0.18373250552877035,1.0027785814178796e-12,0.9999999999662206,3.277672477040173e-11
16733,1702581900000,44162.6,0.0006364875165469438,BEAR,True,0.9999999312631798,0.9999989055064462,0.0,0.0,flat,OK,0.010760621671485253,0.1669860044230163,1.0047965524924222e-12,0.9999999312631798,6.873581548100918e-08
16734,1702581960000,44162.6,0.0,BEAR,True,0.9999999999979856,0.9999999999475164,0.0,0.0,flat,OK,0.010759828475987315,0.15358880353841303,1.0035931064722728e-12,0.9999999999979856,1.0107793194148332e-12
16735,1702582080000,44166.4,8.604195682830883e-05,BEAR,True,0.9999999999753616,0.9999999994259421,0.0,0.0,flat,OK,0.010759142583855292,0.14287104283073043,1.002693959886701e-12,0.9999999999753616,2.3635757502244324e-11
16736,1702582140000,44166.4,0.0,BEAR,True,0.9999998919674234,0.9999983242698767,0.0,0.0,flat,OK,0.010758510700646238,0.13429683426458439,1.0020191094130317e-12,0.9999998919674234,1.0803157456515354e-07
16737,1702582260000,44160.0,-0.00014491703525110002,BEAR,True,0.9999999982572806,0.9999999664139532,0.0,0.0,flat,OK,0.01075799517663647,0.12743746741166756,1.0015150330198316e-12,0.9999999982572806,1.74171791877268e-09
16738,1702582320000,44147.2,-0.00028989708856458417,BEAR,True,0.9999998821471117,0.9999981812779656,0.0,0.0,flat,OK,0.010757684191198855,0.1219499739293341,1.0021789649658475e-12,0.9999998821471117,1.1785188618514544e-07
16739,1702582380000,44142.0,-0.00011779470209290484,BEAR,True,0.9999999995877835,0.9999999915101734,0.0,0.0,flat,OK,0.010757234187775263,0.11755997914346733,1.0016346193036903e-12,0.9999999995877835,4.1121487277373383e-10
16740,1702582500000,44150.4,0.0001902768533950062,BEAR,True,0.999999999997434,0.9999999999337655,0.0,0.0,flat,OK,0.010756885027394162,0.11404798331477389,1.001429115857969e-12,0.999999999997434,1.564592697946244e-12
16741,1702582560000,44124.1,-0.0005958685866966408,BEAR,True,0.9999999997374216,0.9999999944823336,0.0,0.0,flat,OK,0.010757339312058451,0.11123838665181912,1.0044890761426698e-12,0.9999999997374216,2.6157394873285766e-10
16742,1702582620000,44134.4,0.00023340528213734057,BEAR,True,0.9999999999972907,0.9999999999302245,0.0,0.0,flat,OK,0.010757014077002879,0.10899070932145533,1.0033682835057421e-12,0.9999999999972907,1.7059598077933575e-12
16743,1702582680000,44134.4,0.0,BEAR,True,0.9999999999979899,0.999999999947624,0.0,0.0,flat,OK,0.010756595525982874,0.10719256745716427,1.0025240871690175e-12,0.9999999999979899,1.0075722615050663e-12
16744,1702582740000,44121.6,-0.00029006526671842127,BEAR,True,0.9999999995209052,0.9999999901992433,0.0,0.0,flat,OK,0.010756424448009524,0.10575405396573145,1.0021802325703442e-12,0.9999999995209052,4.78092549697412e-10
16745,1702582800000,44147.2,0.0005800464199755122,BEAR,True,0.9999999999082785,0.9999999979818653,0.0,0.0,flat,OK,0.010756877442881828,0.10460324317258518,1.0043693563700384e-12,0.9999999999082785,9.071719933172998e-11
16746,1702582860000,44181.4,0.0007743811564782086,BEAR,True,0.9999999957503451,0.9999999215581094,0.0,0.0,flat,OK,0.010757911484726733,0.28368259453806816,1.0058417868729633e-12,0.9999999957503451,4.248649058952501e-09
16747,1702582920000,44160.0,-0.0004844840679136503,BEAR,True,0.9999999999979825,0.9999999999474364,0.0,0.0,flat,OK,0.010757951101642892,0.24694607563045456,1.0043891434750923e-12,0.9999999999979825,1.013167430423313e-12
16748,1702583100000,44186.9,0.000608963095055813,BEAR,True,0.9999999998951041,0.999999997705407,0.0,0.0,flat,OK,0.010758320453076689,0.21755686050436368,1.0045881784466096e-12,0.9999999998951041,1.0389127592914992e-10
16749,1702583160000,44160.9,-0.0005885828679513356,BEAR,True,0.9999999999979823,0.9999999999474318,0.0,0.0,flat,OK,0.010758590524684338,0.19404548840349095,1.0044339445882832e-12,0.9999999999979823,1.0133018337628919e-12
16750,1702583220000,44199.7,0.0008782195343572552,BEAR,True,0.9999977958086638,0.9999718607488758,0.0,0.0,flat,OK,0.010759856727466764,0.1752363907227928,1.0066302747956311e-12,0.9999977958086638,2.2041903296690514e-06
16751,1702583280000,44296.9,0.002196695445617507,TOXIC,True,0.5837281586759491,0.3818928619802796,0.0,0.0,flat,OK,0.01077074559413306,0.14018911257823424,9.999999999999885e-13,0.41627184132305767,0.5837281586759423
16752,1702583340000,44295.3,-3.6120561407668075e-05,BEAR,True,0.99999999999795,0.9999999999466196,0.0,0.0,flat,OK,0.010768795020531258,0.3121512900625874,1.0125140533849016e-12,0.99999999999795,1.0375421601528181e-12
16753,1702583400000,44338.2,0.0009680313504502742,BEAR,True,0.9999999998501108,0.9999999967717402,0.0,0.0,flat,OK,0.010769386910491114,0.44972103205006997,1.0094172185214604e-12,0.9999999998501108,1.4887981891692332e-10
16754,1702583460000,44300.9,-0.0008416150931513927,BEAR,True,0.9999999999979716,0.9999999999471652,0.0,0.0,flat,OK,0.010769362599447423,0.37977682564005594,1.0070861401400104e-12,0.9999999999979716,1.0212584204182118e-12
16755,1702583520000,44316.2,0.00034530581912573725,BEAR,True,0.9999999999979788,0.9999999999473431,0.0,0.0,flat,OK,0.010767933590557817,0.3238214605120448,1.0053174844784602e-12,0.9999999999979788,1.0159524534334245e-12
16756,1702583580000,44339.2,0.0005188629348240024,BEAR,True,0.9999999999979841,0.9999999999474759,0.0,0.0,flat,OK,0.01076703253572425,0.27905716840963585,1.0039966506895625e-12,0.9999999999979841,1.011989952067041e-12
16757,1702583640000,44339.2,0.0,BEAR,True,0.9999999990581878,0.9999999813186454,0.0,0.0,flat,OK,0.01076558017475555,0.24324573472770872,1.002994496020125e-12,0.9999999990581878,9.408092090939613e-10
16758,1702583700000,44338.4,-1.804288794506339e-05,BEAR,True,0.9999999999976374,0.9999999999388122,0.0,0.0,flat,OK,0.010764288250141859,0.214596587782167,1.002244462515979e-12,0.9999999999976374,1.3603193085646927e-12
16759,1702583760000,44337.5,-2.029863807493376e-05,BEAR,True,0.9999999998739556,0.9999999972647391,0.0,0.0,flat,OK,0.010763133396123887,0.1916772702257336,1.0016826309168172e-12,0.9999999998739556,1.2504277524596355e-10
16760,1702583820000,44352.0,0.0003269834676978545,BEAR,True,0.9999999999979903,0.9999999999476307,0.0,0.0,flat,OK,0.010762355926492575,0.17334181618058692,1.002458404941019e-12,0.9999999999979903,1.0073752148210833e-12
16761,1702583880000,44367.0,0.00033814628530378575,BEAR,True,0.9999999999979898,0.9999999999476221,0.0,0.0,flat,OK,0.010761674529849951,0.15867345294446955,1.0025425452815848e-12,0.9999999999979898,1.0076276358427776e-12
16762,1702583940000,44370.0,6.761553807637986e-05,BEAR,True,0.9999999999979925,0.9999999999476862,0.0,0.0,flat,OK,0.01076079784885497,0.14693876235557563,1.001906558300158e-12,0.9999999999979925,1.0057196748988124e-12
16763,1702584060000,44364.8,-0.00011720317183222064,BEAR,True,0.999999999974634,0.9999999994097503,0.0,0.0,flat,OK,0.010760035097922347,0.1375510098844605,1.001430355832321e-12,0.999999999974634,2.4364646406172578e-11
16764,1702584180000,44356.6,-0.00018484830093653203,BEAR,True,0.9999999999979945,0.9999999999477382,0.0,0.0,flat,OK,0.01075939951002223,0.13004080790756845,1.0013882869256142e-12,0.9999999999979945,1.0041648607748613e-12
16765,1702584240000,44300.0,-0.0012768368669594428,BEAR,True,0.999987031119493,0.999855356542387,0.0,0.0,flat,OK,0.010762673468152625,0.30403264632605476,1.0096684991443968e-12,0.999987031119493,1.2968879497312054e-05
16766,1702584360000,44279.7,-0.00045834430135543574,BEAR,True,0.9999999964886039,0.9999999345739594,0.0,0.0,flat,OK,0.010762149204422663,0.4432261170608438,1.0072564298957523e-12,0.9999999964886039,3.5103888470423946e-09
16767,1702584420000,44296.1,0.00037030430856751844,BEAR,True,0.9999998529776927,0.9999977607292205,0.0,0.0,flat,OK,0.010761525836039709,0.37458089364867514,1.005445949165697e-12,0.9999998529776927,1.4702130189197698e-07
16768,1702584540000,44292.2,-8.804774451076764e-05,BEAR,True,0.9999999999979837,0.9999999999474674,0.0,0.0,flat,OK,0.010760659657814683,0.31966471491894016,1.0040813143002645e-12,0.9999999999979837,1.0122439428991456e-12
16769,1702584660000,44299.1,0.00015577150383729556,BEAR,True,0.9999999999979878,0.99999999994757,0.0,0.0,flat,OK,0.010759927775844193,0.27573177193515214,1.0030610509401388e-12,0.9999999999979878,1.0091831528184658e-12
16770,1702584720000,44254.9,-0.0009982610310212948,BEAR,True,0.9999999999979698,0.9999999999471192,0.0,0.0,flat,OK,0.010761615320397423,0.42058541754812173,1.007543435112476e-12,0.9999999999979698,1.0226303053364271e-12
16771,1702584840000,44242.3,-0.0002847547738264906,BEAR,True,0.9999999999970444,0.9999999999241619,0.0,0.0,flat,OK,0.010760901144575598,0.3564683340384975,1.0056577076071874e-12,0.9999999999970444,1.9500455496505275e-12
16772,1702584900000,44288.0,0.0010324149824236049,BEAR,True,0.9999981728997218,0.9999763627358401,0.0,0.0,flat,OK,0.010762648768058875,0.305174667230798,1.0078034939032695e-12,0.9999981728997218,1.8270992704650513e-06
16773,1702584960000,44300.0,0.00027091705588556204,BEAR,True,0.9999999994727534,0.9999999892607206,0.0,0.0,flat,OK,0.010761804488620614,0.26413973378463845,1.0058518681058334e-12,0.9999999994727534,5.262407085895307e-10
16774,1702585020000,44160.3,-0.0031584816270647156,TOXIC,True,0.9918950275643135,0.9571279784825093,0.0,0.0,flat,OK,0.010784899336098929,0.21131178702771078,9.999999999999553e-13,0.008104972434730856,0.9918950275642692
16775,1702585140000,44185.6,0.0005727487227277818,BEAR,True,0.999999987123665,0.9999997753323776,0.0,0.0,flat,OK,0.01078216097180031,0.18904942962216864,1.0181581341613877e-12,0.999999987123665,1.2875316854662826e-08
16776,1702585200000,44194.0,0.00019008911616007912,BEAR,True,0.9999999999979458,0.9999999999465131,0.0,0.0,flat,OK,0.010779174338278333,0.17123954369773492,1.0135744719474982e-12,0.9999999999979458,1.0407234158405279e-12
16777,1702585320000,44216.6,0.0005112509244876824,BEAR,True,0.9999999988509419,0.9999999774171849,0.0,0.0,flat,OK,0.010777075008147804,0.15699163495818796,1.0101813553930997e-12,0.9999999988509419,1.1480478515220941e-09
16778,1702585380000,44198.1,-0.00041848245303072754,BEAR,True,0.9999998244580353,0.9999973546823868,0.0,0.0,flat,OK,0.010775001189636974,0.1455933079665504,1.0076380375152427e-12,0.9999998244580353,1.755409570804626e-07
16779,1702585500000,44146.1,-0.001177213807024648,BEAR,True,0.9999999974068227,0.9999999509652172,0.0,0.0,flat,OK,0.010776068510143882,0.31647464637324035,1.0089077509406846e-12,0.9999999974068227,2.5921684720494626e-09
16780,1702585620000,44132.9,-0.00029905187186928846,BEAR,True,0.9999999999648961,0.9999999991946947,0.0,0.0,flat,OK,0.010773886217216321,0.4531797170985923,1.0066793471285588e-12,0.9999999999648961,3.4097258226807106e-11
16781,1702585740000,44160.0,0.0006138659133635006,BEAR,True,0.999999993181711,0.9999998770840872,0.0,0.0,flat,OK,0.010772648049522972,0.3825437736788739,1.005021728846216e-12,0.999999993181711,6.817284092354879e-09
16782,1702585800000,44147.4,-0.0002853668001890257,BEAR,True,0.9999998468536712,0.9999976731446447,0.0,0.0,flat,OK,0.010770826353636178,0.3260350189430991,1.0037687557501185e-12,0.9999998468536712,1.531453251018273e-07
16783,1702585860000,44185.5,0.000862645794776435,BEAR,True,0.9999980121256963,0.9999744353981475,0.0,0.0,flat,OK,0.010770796142290586,0.2808280151544793,1.006511936580314e-12,0.9999980121256963,1.9878732971696925e-06
16784,1702585920000,44131.6,-0.0012206018243804486,BEAR,True,0.9999995005258192,0.9999929486372396,0.0,0.0,flat,OK,0.010772550398708848,0.42466241212358347,1.0092390794918017e-12,0.9999995005258192,4.99473171617261e-07
16785,1702585980000,44128.7,-6.571470980827198e-05,BEAR,True,0.9999999999979724,0.9999999999471824,0.0,0.0,flat,OK,0.01077052719072761,0.3597299296988668,1.0069164012143858e-12,0.9999999999979724,1.0207492036411772e-12
16786,1702586040000,44132.6,8.837395330780977e-05,BEAR,True,0.9999998913427846,0.999998315151129,0.0,0.0,flat,OK,0.010768748827238907,0.30778394375909346,1.0051814120388015e-12,0.9999998913427846,1.0865621029396847e-07
