agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1861939,68884.5,0.001,2718595,2718595,1774588524222,false
1861940,68862.7,0.001,2718596,2718596,1774588634626,false
1861941,68824.8,0.004,2718597,2718598,1774588680583,false
1861942,68829.4,0.015,2718599,2718599,1774588703104,false
1861943,68824.8,0.017,2718600,2718600,1774588737408,false
1861944,68825.9,0.06,2718601,2718601,1774588744756,false
1861945,68832.7,0.022,2718602,2718602,1774588747904,false
1861946,68813.8,0.008,2718603,2718603,1774588786338,true
1861947,68810.3,0.004,2718604,2718605,1774588800505,false
1861948,68763.7,0.001,2718606,2718606,1774588815243,true
1861949,68757.2,0.001,2718607,2718607,1774588844176,true
1861950,68754.2,0.001,2718608,2718608,1774588860516,false
1861951,68757.2,0.003,2718609,2718609,1774588906572,true
1861952,68744.4,0.035,2718610,2718611,1774588913161,true
1861953,68738.2,0.005,2718612,2718612,1774588913166,true
1861954,68738.0,0.005,2718613,2718613,1774588913166,true
1861955,68737.9,0.005,2718614,2718614,1774588913166,true
1861956,68730.3,0.07,2718615,2718615,1774588930410,false
1861957,68735.8,0.005,2718616,2718616,1774588930410,false
1861958,68735.9,0.005,2718617,2718617,1774588930410,false
1861959,68738.9,0.005,2718618,2718618,1774588930410,false
1861960,68702.4,0.001,2718619,2718619,1774589101343,true
1861961,68671.7,0.001,2718620,2718620,1774589125964,true
1861962,68662.7,0.07,2718621,2718621,1774589155239,true
1861963,68662.2,0.004,2718622,2718622,1774589159034,false
1861964,68656.9,0.007,2718623,2718623,1774589159527,true
1861965,68654.9,0.001,2718624,2718624,1774589159527,true
1861966,68612.3,0.006,2718625,2718626,1774589170132,true
1861967,68607.5,0.019,2718627,2718628,1774589170132,true
1861968,68607.4,0.006,2718629,2718630,1774589170132,true
1861969,68606.8,0.005,2718631,2718631,1774589170132,true
1861970,68606.7,0.015,2718632,2718632,1774589170132,true
1861971,68606.5,0.061,2718633,2718633,1774589170132,true
1861972,68624.6,0.028,2718634,2718634,1774589240029,false
1861973,68605.5,0.07,2718635,2718635,1774589300158,false
1861974,68606.3,0.039,2718636,2718637,1774589300271,false
1861975,68607.2,0.001,2718638,2718638,1774589300762,false
1861976,68606.7,0.001,2718639,2718639,1774589301021,false
1861977,68608.2,0.067,2718640,2718640,1774589301916,false
1861978,68608.2,0.001,2718641,2718641,1774589303419,false
1861979,68609.7,0.001,2718642,2718642,1774589303768,false
1861980,68613.6,0.07,2718643,2718645,1774589305681,false
1861981,68616.5,0.019,2718646,2718646,1774589305811,false
1861982,68613.0,0.013,2718647,2718648,1774589308609,false
1861983,68613.2,0.001,2718649,2718649,1774589309039,false
1861984,68613.2,0.028,2718650,2718650,1774589309372,false
1861985,68620.3,0.001,2718651,2718651,1774589311982,false
1861986,68620.3,0.001,2718652,2718652,1774589314507,false
1861987,68620.3,0.042,2718653,2718655,1774589315380,false
1861988,68622.6,0.002,2718656,2718656,1774589316102,false
1861989,68622.6,0.001,2718657,2718657,1774589317387,false
1861990,68622.6,0.001,2718658,2718658,1774589318243,false
1861991,68622.6,0.001,2718659,2718659,1774589319486,false
1861992,68622.6,0.038,2718660,2718661,1774589320464,false
1861993,68622.6,0.001,2718662,2718662,1774589322367,false
1861994,68622.6,0.001,2718663,2718663,1774589323140,false
1861995,68622.6,0.001,2718664,2718664,1774589323626,false
1861996,68622.6,0.001,2718665,2718665,1774589324134,false
1861997,68622.6,0.001,2718666,2718666,1774589324675,false
1861998,68622.6,0.001,2718667,2718667,1774589326953,false
1861999,68622.6,0.001,2718668,2718668,1774589328239,false
1862000,68622.0,0.002,2718669,2718669,1774589328614,false
1862001,68622.0,0.059,2718670,2718672,1774589329444,false
1862002,68622.0,0.002,2718673,2718673,1774589330218,false
1862003,68622.0,0.001,2718674,2718674,1774589331846,false
1862004,68622.0,0.001,2718675,2718675,1774589332341,false
1862005,68623.6,0.001,2718676,2718676,1774589333319,false
1862006,68623.6,0.036,2718677,2718678,1774589334180,false
1862007,68624.3,0.001,2718679,2718679,1774589335556,false
1862008,68625.2,0.001,2718680,2718680,1774589337552,false
1862009,68627.9,0.001,2718681,2718681,1774589337972,false
1862010,68627.9,0.001,2718682,2718682,1774589340921,false
1862011,68627.9,0.001,2718683,2718683,1774589341306,false
1862012,68627.9,0.001,2718684,2718684,1774589341441,false
1862013,68629.6,0.001,2718685,2718685,1774589351389,false
1862014,68631.6,0.07,2718686,2718686,1774589353485,false
1862015,68628.4,0.001,2718687,2718687,1774589358835,false
1862016,68631.5,0.001,2718688,2718688,1774589371279,false
1862017,68631.5,0.001,2718689,2718689,1774589371842,false
1862018,68632.9,0.001,2718690,2718690,1774589372695,false
1862019,68634.1,0.001,2718691,2718691,1774589373155,false
1862020,68619.3,0.004,2718692,2718692,1774589380705,false
1862021,68605.5,0.001,2718693,2718693,1774589383345,false
1862022,68605.5,0.07,2718694,2718694,1774589392604,false
1862023,68608.1,0.07,2718695,2718695,1774589396594,false
1862024,68617.7,0.058,2718696,2718696,1774589403382,false
1862025,68624.0,0.037,2718697,2718697,1774589405877,false
1862026,68611.4,0.003,2718698,2718698,1774589451320,false
1862027,68626.2,0.07,2718699,2718699,1774589465524,false
1862028,68617.2,0.003,2718700,2718700,1774589468723,false
1862029,68618.2,0.001,2718701,2718701,1774589468912,false
1862030,68621.9,0.052,2718702,2718703,1774589470230,false
1862031,68629.7,0.001,2718704,2718704,1774589471486,false
1862032,68629.7,0.001,2718705,2718705,1774589471892,false
1862033,68629.7,0.001,2718706,2718706,1774589472353,false
1862034,68631.2,0.001,2718707,2718707,1774589473669,false
1862035,68631.2,0.001,2718708,2718708,1774589474146,false
1862036,68626.8,0.001,2718709,2718709,1774589481612,false
1862037,68627.7,0.001,2718710,2718710,1774589482249,false
1862038,68629.3,0.001,2718711,2718711,1774589495849,false
1862039,68629.3,0.001,2718712,2718712,1774589496316,false
1862040,68598.5,0.001,2718713,2718713,1774589521794,true
1862041,68595.9,0.07,2718714,2718714,1774589541365,false
1862042,68574.1,0.07,2718715,2718715,1774589559740,false
1862043,68564.8,0.003,2718716,2718716,1774589580559,false
1862044,68544.4,0.001,2718717,2718717,1774589583288,false
1862045,68539.1,0.034,2718718,2718719,1774589584458,true
1862046,68512.4,0.003,2718720,2718720,1774589584673,false
1862047,68569.4,0.001,2718721,2718721,1774589667927,false
1862048,68569.4,0.06,2718722,2718724,1774589668173,false
1862049,68573.9,0.042,2718725,2718726,1774589669928,false
1862050,68577.5,0.07,2718727,2718727,1774589671230,false
1862051,68585.6,0.07,2718728,2718728,1774589684634,false
1862052,68590.0,0.15,2718729,2718730,1774589684635,false
1862053,68606.2,0.005,2718731,2718731,1774589704794,true
1862054,68615.8,0.019,2718732,2718732,1774589719307,false
1862055,68640.4,0.013,2718733,2718733,1774589736996,false
1862056,68664.9,0.006,2718734,2718735,1774589760572,true
1862057,68681.7,0.07,2718736,2718736,1774589779343,false
1862058,68670.6,0.002,2718737,2718737,1774589820541,true
1862059,68670.5,0.002,2718738,2718739,1774589820541,true
1862060,68699.9,0.07,2718740,2718741,1774589859459,false
1862061,68694.0,0.035,2718742,2718742,1774589879186,false
1862062,68698.3,0.001,2718743,2718743,1774589879186,false
1862063,68698.7,0.024,2718744,2718744,1774589879186,false
1862064,68653.8,0.07,2718745,2718745,1774589924669,false
1862065,68654.6,0.014,2718746,2718746,1774589924750,false
1862066,68620.6,0.069,2718747,2718748,1774589987592,true
1862067,68612.4,0.001,2718749,2718749,1774589987666,false
1862068,68585.9,0.002,2718750,2718750,1774589992254,false
1862069,68593.5,0.002,2718751,2718752,1774589996052,false
1862070,68580.9,0.002,2718753,2718754,1774589999252,false
1862071,68583.6,0.001,2718755,2718755,1774589999386,false
1862072,68583.6,0.069,2718756,2718756,1774589999544,false
1862073,68568.1,0.07,2718757,2718757,1774590000070,false
1862074,68568.2,0.001,2718758,2718758,1774590000679,false
1862075,68567.9,0.07,2718759,2718759,1774590000905,false
1862076,68569.4,0.001,2718760,2718760,1774590001962,false
1862077,68582.9,0.002,2718761,2718762,1774590003670,false
1862078,68585.4,0.001,2718763,2718763,1774590007989,false
1862079,68585.4,0.006,2718764,2718765,1774590008426,false
1862080,68586.5,0.001,2718766,2718766,1774590009464,false
1862081,68585.3,0.07,2718767,2718767,1774590041187,false
1862082,68598.2,0.024,2718768,2718768,1774590041191,false
1862083,68571.1,0.01,2718769,2718769,1774590086522,false
1862084,68645.4,0.021,2718770,2718770,1774590207846,false
1862085,68606.2,0.054,2718771,2718771,1774590319158,false
1862086,68612.5,0.023,2718772,2718773,1774590357974,true
1862087,68612.4,0.024,2718774,2718774,1774590357974,true
1862088,68612.3,0.001,2718775,2718775,1774590357974,true
1862089,68611.8,0.041,2718776,2718776,1774590357974,true
1862090,68623.6,0.006,2718777,2718777,1774590438043,true
1862091,68612.4,0.005,2718778,2718778,1774590556111,true
1862092,68612.3,0.005,2718779,2718779,1774590556112,true
1862093,68606.1,0.005,2718780,2718780,1774590645430,true
1862094,68585.8,0.07,2718781,2718781,1774590677017,true
1862095,68587.9,0.001,2718782,2718782,1774590686699,false
1862096,68593.8,0.003,2718783,2718783,1774590686699,false
1862097,68598.5,0.001,2718784,2718784,1774590781319,true
1862098,68608.9,0.002,2718785,2718785,1774590900584,true
1862099,68626.8,0.002,2718786,2718787,1774590960574,true
1862100,68631.8,0.001,2718788,2718788,1774591020533,true
1862101,68636.8,0.001,2718789,2718789,1774591080535,true
1862102,68635.1,0.035,2718790,2718792,1774591109813,false
1862103,68636.1,0.001,2718793,2718793,1774591111376,false
1862104,68636.1,0.004,2718794,2718794,1774591111609,false
1862105,68636.2,0.005,2718795,2718795,1774591111609,false
1862106,68640.1,0.005,2718796,2718797,1774591122039,false
1862107,68640.4,0.015,2718798,2718798,1774591124054,true
1862108,68635.0,0.002,2718799,2718799,1774591140437,true
1862109,68638.9,0.001,2718800,2718800,1774591200494,true
1862110,68638.9,0.001,2718801,2718801,1774591200612,true
1862111,68627.5,0.001,2718802,2718802,1774591309603,true
1862112,68614.2,0.007,2718803,2718803,1774591370680,true
1862113,68614.9,0.001,2718804,2718804,1774591381828,true
1862114,68619.5,0.043,2718805,2718805,1774591447361,true
1862115,68612.8,0.001,2718806,2718806,1774591510703,false
1862116,68612.8,0.001,2718807,2718807,1774591511224,false
1862117,68614.6,0.001,2718808,2718808,1774591512348,false
1862118,68612.6,0.005,2718809,2718813,1774591570803,false
1862119,68613.8,0.011,2718814,2718814,1774591570912,false
1862120,68654.6,0.037,2718815,2718818,1774591594697,false
1862121,68676.0,0.003,2718819,2718819,1774591620205,true
1862122,68684.4,0.003,2718820,2718821,1774591620576,true
1862123,68684.5,0.001,2718822,2718822,1774591625019,false
1862124,68691.2,0.012,2718823,2718823,1774591625019,false
1862125,68691.3,0.012,2718824,2718824,1774591625019,false
1862126,68698.2,0.014,2718825,2718825,1774591668525,true
1862127,68711.3,0.07,2718826,2718826,1774591805547,false
1862128,68738.9,0.014,2718827,2718827,1774591830998,false
1862129,68749.0,0.005,2718828,2718828,1774591881643,false
1862130,68749.4,0.013,2718829,2718829,1774591885770,true
1862131,68723.6,0.07,2718830,2718830,1774591910910,false
1862132,68689.2,0.07,2718831,2718831,1774591947623,false
1862133,68684.4,0.07,2718832,2718832,1774591952135,false
1862134,68686.6,0.07,2718833,2718833,1774591952239,false
1862135,68691.1,0.07,2718834,2718834,1774591956848,false
1862136,68692.3,0.07,2718835,2718835,1774591957361,false
1862137,68732.7,0.034,2718836,2718836,1774592035412,false
1862138,68740.8,0.012,2718837,2718837,1774592041204,false
1862139,68745.2,0.07,2718838,2718838,1774592054067,false
1862140,68742.6,0.07,2718839,2718839,1774592060079,false
1862141,68750.1,0.005,2718840,2718840,1774592062196,false
1862142,68750.3,0.005,2718841,2718841,1774592062196,false
1862143,68766.4,0.013,2718842,2718842,1774592101997,true
1862144,68733.0,0.003,2718843,2718843,1774592249002,false
1862145,68733.0,0.003,2718844,2718844,1774592249104,false
1862146,68752.7,0.068,2718845,2718845,1774592288813,false
1862147,68768.6,0.001,2718846,2718846,1774592341363,true
1862148,68774.6,0.012,2718847,2718847,1774592428115,true
1862149,68781.9,0.002,2718848,2718848,1774592428610,false
1862150,68764.1,0.001,2718849,2718849,1774592520511,true
1862151,68741.4,0.001,2718850,2718850,1774592594331,false
1862152,68740.7,0.001,2718851,2718851,1774592621203,false
1862153,68763.4,0.001,2718852,2718852,1774592640517,false
1862154,68787.4,0.07,2718853,2718853,1774592681602,false
1862155,68792.0,0.006,2718854,2718855,1774592745374,true
1862156,68808.7,0.001,2718856,2718856,1774592822045,false
1862157,68815.6,0.001,2718857,2718857,1774592822045,false
1862158,68817.3,0.001,2718858,2718858,1774592822045,false
1862159,68808.2,0.011,2718859,2718859,1774592861161,true
1862160,68813.9,0.002,2718860,2718861,1774592880523,false
1862161,68841.6,0.002,2718862,2718862,1774592932231,false
1862162,68831.0,0.011,2718863,2718863,1774592955074,true
1862163,68852.7,0.014,2718864,2718864,1774592992361,false
1862164,68860.0,0.217,2718865,2718865,1774592993449,true
1862165,68859.3,0.07,2718866,2718866,1774592993449,true
1862166,68840.0,0.001,2718867,2718867,1774592995626,true
1862167,68813.2,0.001,2718868,2718868,1774592998117,true
1862168,68816.4,0.002,2718869,2718869,1774593055565,false
1862169,68820.0,0.007,2718870,2718870,1774593067383,true
1862170,68829.3,0.012,2718871,2718872,1774593072411,false
1862171,68829.4,0.001,2718873,2718873,1774593072411,false
1862172,68833.2,0.016,2718874,2718874,1774593072411,false
1862173,68833.3,0.008,2718875,2718875,1774593072411,false
1862174,68799.1,0.001,2718876,2718876,1774593121519,true
1862175,68811.0,0.001,2718877,2718877,1774593420473,false
1862176,68773.2,0.001,2718878,2718878,1774593532620,true
1862177,68773.1,0.001,2718879,2718879,1774593532620,true
1862178,68775.0,0.003,2718880,2718880,1774593579003,true
1862179,68751.0,0.07,2718881,2718881,1774593579584,false
1862180,68750.4,0.07,2718882,2718882,1774593581718,false
1862181,68757.3,0.001,2718883,2718883,1774593581718,false
1862182,68760.4,0.001,2718884,2718884,1774593581718,false
1862183,68765.0,0.039,2718885,2718886,1774593581718,false
1862184,68745.8,0.07,2718887,2718887,1774593613426,false
1862185,68768.5,0.015,2718888,2718888,1774593698062,true
1862186,68779.6,0.001,2718889,2718889,1774593815203,true
1862187,68777.1,0.002,2718890,2718890,1774593815402,true
1862188,68765.1,0.001,2718891,2718891,1774593841122,true
1862189,68742.8,0.001,2718892,2718892,1774593900175,true
1862190,68739.5,0.218,2718893,2718893,1774593900178,true
1862191,68702.3,0.001,2718894,2718894,1774593927602,false
1862192,68700.0,0.001,2718895,2718895,1774593988823,true
1862193,68698.5,0.001,2718896,2718896,1774594179210,true
1862194,68696.7,0.218,2718897,2718897,1774594179210,true
1862195,68695.1,0.001,2718898,2718898,1774594179210,true
1862196,68691.4,0.075,2718899,2718900,1774594179210,true
1862197,68691.3,0.005,2718901,2718901,1774594179210,true
1862198,68688.3,0.005,2718902,2718902,1774594179210,true
1862199,68688.2,0.001,2718903,2718903,1774594179210,true
1862200,68682.7,0.014,2718904,2718904,1774594179210,true
1862201,68681.3,0.001,2718905,2718905,1774594179210,true
1862202,68676.1,0.016,2718906,2718906,1774594179210,true
1862203,68676.0,0.059,2718907,2718907,1774594179210,true
1862204,68674.4,0.013,2718908,2718909,1774594179210,true
1862205,68670.6,0.015,2718910,2718911,1774594179210,true
1862206,68667.6,0.059,2718912,2718912,1774594179210,true
1862207,68667.5,0.018,2718913,2718914,1774594179210,true
1862208,68661.9,0.07,2718915,2718915,1774594179210,true
1862209,68660.6,0.001,2718916,2718916,1774594179210,true
1862210,68658.8,0.059,2718917,2718917,1774594179210,true
1862211,68654.7,0.019,2718918,2718919,1774594179210,true
1862212,68654.5,0.002,2718920,2718920,1774594179210,true
1862213,68653.7,0.001,2718921,2718921,1774594179210,true
1862214,68650.5,0.007,2718922,2718922,1774594179210,true
1862215,68691.7,0.001,2718923,2718923,1774594182602,false
1862216,68714.4,0.001,2718924,2718924,1774594305572,true
1862217,68714.0,0.21,2718925,2718932,1774594405028,true
1862218,68714.0,0.177,2718933,2718934,1774594405424,true
1862219,68714.0,0.409,2718935,2718941,1774594418356,true
1862220,68714.0,0.172,2718942,2718942,1774594419217,true
1862221,68714.0,0.032,2718943,2718943,1774594420217,true
1862222,68698.4,0.003,2718944,2718944,1774594422601,false
1862223,68698.4,0.003,2718945,2718945,1774594425603,false
1862224,68729.9,0.001,2718946,2718946,1774594498234,true
1862225,68729.1,0.218,2718947,2718947,1774594498234,true
1862226,68710.4,0.001,2718948,2718948,1774594498364,false
1862227,68695.1,0.001,2718949,2718949,1774594501342,true
1862228,68713.0,0.452,2718950,2718950,1774594643510,true
1862229,68713.1,0.001,2718951,2718951,1774594650606,false
1862230,68713.1,0.001,2718952,2718952,1774594653603,false
1862231,68713.1,0.001,2718953,2718953,1774594659602,false
1862232,68713.1,0.001,2718954,2718954,1774594680510,false
1862233,68713.0,0.548,2718955,2718955,1774594686931,true
1862234,68712.9,0.001,2718956,2718956,1774594686931,true
1862235,68702.1,0.005,2718957,2718957,1774594686931,true
1862236,68702.0,0.006,2718958,2718959,1774594686931,true
1862237,68701.7,0.005,2718960,2718960,1774594686931,true
1862238,68698.0,0.033,2718961,2718961,1774594686931,true
1862239,68697.9,0.135,2718962,2718962,1774594686931,true
1862240,68700.0,0.005,2718963,2718963,1774594687221,false
1862241,68700.4,0.001,2718964,2718964,1774594687568,false
1862242,68700.4,0.001,2718965,2718965,1774594688078,false
1862243,68700.4,0.001,2718966,2718966,1774594688252,false
1862244,68702.1,0.001,2718967,2718967,1774594690131,false
1862245,68702.1,0.001,2718968,2718968,1774594690868,false
1862246,68702.1,0.001,2718969,2718969,1774594691714,false
1862247,68702.1,0.002,2718970,2718971,1774594692604,false
1862248,68704.3,0.001,2718972,2718972,1774594693016,true
1862249,68655.3,0.001,2718973,2718973,1774594718018,false
1862250,68659.7,0.035,2718974,2718974,1774594727484,false
1862251,68668.4,0.001,2718975,2718975,1774594794712,false
1862252,68680.8,0.001,2718976,2718976,1774594802539,false
1862253,68683.2,0.003,2718977,2718977,1774594812003,false
1862254,68674.8,0.07,2718978,2718978,1774594866623,false
1862255,68699.2,0.005,2718979,2718979,1774595177441,true
1862256,68695.7,0.035,2718980,2718982,1774595180842,true
1862257,68680.6,0.002,2718983,2718983,1774595203609,false
1862258,68684.5,0.001,2718984,2718984,1774595205658,false
1862259,68684.5,0.002,2718985,2718985,1774595205777,false
1862260,68684.5,0.001,2718986,2718986,1774595206309,false
1862261,68684.5,0.001,2718987,2718987,1774595206973,false
1862262,68684.5,0.001,2718988,2718988,1774595207388,false
1862263,68684.5,0.001,2718989,2718989,1774595207622,false
1862264,68684.5,0.001,2718990,2718990,1774595207858,false
1862265,68684.5,0.002,2718991,2718991,1774595208127,false
1862266,68684.5,0.001,2718992,2718992,1774595208728,false
1862267,68690.7,0.001,2718993,2718993,1774595213073,false
1862268,68690.7,0.002,2718994,2718994,1774595213504,false
1862269,68690.7,0.001,2718995,2718995,1774595213853,false
1862270,68691.4,0.001,2718996,2718996,1774595213897,false
1862271,68698.2,0.001,2718997,2718997,1774595218021,true
1862272,68690.7,0.003,2718998,2718999,1774595218023,false
1862273,68690.7,0.001,2719000,2719000,1774595218818,false
1862274,68690.6,0.001,2719001,2719001,1774595221152,true
1862275,68683.3,0.001,2719002,2719002,1774595221341,false
1862276,68681.4,0.001,2719003,2719003,1774595221814,false
1862277,68681.4,0.002,2719004,2719004,1774595222288,false
1862278,68690.7,0.002,2719005,2719006,1774595237690,false
1862279,68690.7,0.001,2719007,2719007,1774595241002,false
1862280,68677.6,0.001,2719008,2719008,1774595296285,false
1862281,68677.6,0.001,2719009,2719009,1774595296723,false
1862282,68677.6,0.001,2719010,2719010,1774595297132,false
1862283,68677.6,0.001,2719011,2719011,1774595298712,false
1862284,68677.6,0.001,2719012,2719012,1774595299017,false
1862285,68677.6,0.001,2719013,2719013,1774595299668,false
1862286,68676.3,0.001,2719014,2719014,1774595300698,true
1862287,68660.7,0.007,2719015,2719015,1774595300705,false
1862288,68655.0,0.002,2719016,2719016,1774595300830,false
1862289,68663.8,0.001,2719017,2719017,1774595302830,false
1862290,68663.8,0.001,2719018,2719018,1774595303632,false
1862291,68655.4,0.003,2719019,2719019,1774595304265,false
1862292,68655.5,0.001,2719020,2719020,1774595304278,false
1862293,68661.5,0.001,2719021,2719021,1774595313333,true
1862294,68646.9,0.008,2719022,2719022,1774595313339,false
1862295,68647.6,0.001,2719023,2719023,1774595323127,true
1862296,68636.6,0.004,2719024,2719025,1774595323141,false
1862297,68636.6,0.001,2719026,2719026,1774595323469,false
1862298,68636.6,0.001,2719027,2719027,1774595324097,false
1862299,68636.6,0.001,2719028,2719028,1774595324378,false
1862300,68636.6,0.001,2719029,2719029,1774595324899,false
1862301,68636.6,0.001,2719030,2719030,1774595325733,false
1862302,68636.6,0.001,2719031,2719031,1774595326046,false
1862303,68636.6,0.001,2719032,2719032,1774595326587,false
1862304,68636.6,0.001,2719033,2719033,1774595326863,false
1862305,68636.6,0.001,2719034,2719034,1774595327452,false
1862306,68636.6,0.001,2719035,2719035,1774595340779,false
1862307,68633.0,0.002,2719036,2719036,1774595345793,true
1862308,68619.3,0.002,2719037,2719037,1774595345805,false
1862309,68619.3,0.002,2719038,2719038,1774595346035,false
1862310,68619.3,0.002,2719039,2719039,1774595346155,false
1862311,68626.5,0.002,2719040,2719040,1774595357507,false
1862312,68629.1,0.002,2719041,2719041,1774595378336,false
1862313,68629.1,0.001,2719042,2719042,1774595378859,false
1862314,68624.1,0.001,2719043,2719043,1774595380736,false
1862315,68625.0,0.001,2719044,2719044,1774595381263,false
1862316,68625.0,0.001,2719045,2719045,1774595381802,false
1862317,68625.0,0.001,2719046,2719046,1774595382427,false
1862318,68634.8,0.001,2719047,2719047,1774595383082,false
1862319,68634.8,0.001,2719048,2719048,1774595386855,false
1862320,68634.8,0.001,2719049,2719049,1774595387273,false
1862321,68634.8,0.001,2719050,2719050,1774595391164,false
1862322,68634.8,0.001,2719051,2719051,1774595391783,false
1862323,68634.8,0.001,2719052,2719052,1774595392149,false
1862324,68626.2,0.07,2719053,2719053,1774595402869,false
1862325,68634.8,1.423,2719054,2719056,1774595405990,false
1862326,68656.3,0.004,2719057,2719057,1774595433354,false
1862327,68656.4,0.04,2719058,2719058,1774595433354,false
1862328,68840.0,0.001,2719059,2719059,1774595542155,true
1862329,68847.3,0.003,2719060,2719062,1774595567034,true
1862330,68842.9,0.001,2719063,2719063,1774595568089,true
1862331,68842.9,0.001,2719064,2719064,1774595571071,true
1862332,68842.9,0.001,2719065,2719065,1774595571627,true
1862333,68842.9,0.001,2719066,2719066,1774595574782,true
1862334,68840.1,0.001,2719067,2719067,1774595575391,false
1862335,68866.9,0.001,2719068,2719068,1774595579033,true
1862336,68866.9,0.002,2719069,2719069,1774595579334,true
1862337,68874.5,0.001,2719070,2719070,1774595595799,true
1862338,68900.3,0.004,2719071,2719071,1774595601354,false
1862339,68901.2,0.001,2719072,2719072,1774595601354,false
1862340,68918.7,0.005,2719073,2719073,1774595602410,false
1862341,68918.7,0.002,2719074,2719074,1774595602549,false
1862342,68925.9,0.003,2719075,2719075,1774595602549,false
1862343,68845.7,0.013,2719076,2719076,1774595631109,true
1862344,68855.3,0.001,2719077,2719077,1774595719587,false
1862345,68863.8,0.005,2719078,2719078,1774595719587,false
1862346,68863.9,0.006,2719079,2719080,1774595719587,false
1862347,68868.8,0.005,2719081,2719081,1774595719587,false
1862348,68868.9,0.087,2719082,2719082,1774595719587,false
1862349,68869.0,0.008,2719083,2719083,1774595719587,false
1862350,68853.8,0.006,2719084,2719085,1774595720057,true
1862351,68847.0,0.005,2719086,2719086,1774595720057,true
1862352,68846.9,0.001,2719087,2719087,1774595720057,true
1862353,68844.6,0.005,2719088,2719088,1774595720057,true
1862354,68844.5,0.05,2719089,2719090,1774595720057,true
1862355,68844.4,0.033,2719091,2719091,1774595720057,true
1862356,68845.1,0.001,2719092,2719092,1774595728811,false
1862357,68845.1,0.001,2719093,2719093,1774595738672,true
1862358,68851.5,0.002,2719094,2719094,1774595809764,true
1862359,68848.9,0.001,2719095,2719095,1774595818284,false
1862360,68833.2,0.002,2719096,2719096,1774595835029,true
1862361,68819.4,0.002,2719097,2719097,1774595835258,false
1862362,68813.7,0.002,2719098,2719098,1774595835701,false
1862363,68893.2,0.01,2719099,2719099,1774595916853,true
1862364,68900.5,0.011,2719100,2719100,1774595921870,false
1862365,68952.6,0.07,2719101,2719102,1774595947373,true
1862366,68925.6,0.002,2719103,2719103,1774595974044,false
1862367,68932.5,0.001,2719104,2719104,1774596001587,true
1862368,68935.2,0.001,2719105,2719105,1774596004511,false
1862369,68952.7,0.018,2719106,2719106,1774596013148,false
1862370,68958.6,0.001,2719107,2719107,1774596013148,false
1862371,68974.6,0.02,2719108,2719108,1774596013397,true
1862372,68963.5,0.005,2719109,2719109,1774596045229,false
1862373,68967.4,0.005,2719110,2719110,1774596054804,false
1862374,68970.8,0.005,2719111,2719111,1774596054804,false
1862375,68970.9,0.005,2719112,2719112,1774596054862,false
1862376,68975.5,0.001,2719113,2719113,1774596055978,false
1862377,68981.4,0.07,2719114,2719114,1774596056752,true
1862378,68975.5,0.003,2719115,2719116,1774596057228,true
1862379,68967.4,0.002,2719117,2719117,1774596057321,true
1862380,68967.6,0.002,2719118,2719118,1774596057515,false
1862381,68965.0,0.001,2719119,2719119,1774596060284,true
1862382,68965.0,0.001,2719120,2719120,1774596060562,true
1862383,68956.5,0.002,2719121,2719122,1774596061623,true
1862384,68956.5,0.001,2719123,2719123,1774596062487,true
1862385,68956.5,0.001,2719124,2719124,1774596064384,true
1862386,68956.5,0.001,2719125,2719125,1774596064646,true
1862387,68956.5,0.001,2719126,2719126,1774596065718,true
1862388,68956.5,0.001,2719127,2719127,1774596066109,true
1862389,68956.5,0.001,2719128,2719128,1774596067802,true
1862390,68956.5,0.001,2719129,2719129,1774596068344,true
1862391,68956.5,0.001,2719130,2719130,1774596068915,true
1862392,68956.5,0.001,2719131,2719131,1774596069368,true
1862393,68954.6,0.002,2719132,2719132,1774596104808,false
1862394,68952.8,0.001,2719133,2719133,1774596105218,false
1862395,68952.8,0.003,2719134,2719135,1774596107832,true
1862396,68937.3,0.002,2719136,2719136,1774596108072,false
1862397,68937.2,0.002,2719137,2719137,1774596122495,true
1862398,68935.2,0.001,2719138,2719138,1774596122500,true
1862399,68922.8,0.001,2719139,2719139,1774596122500,true
1862400,68918.5,0.001,2719140,2719140,1774596122502,true
1862401,68916.0,0.004,2719141,2719142,1774596122502,true
1862402,68916.0,0.002,2719143,2719143,1774596129275,true
1862403,68916.0,0.013,2719144,2719144,1774596129911,true
1862404,68919.0,0.01,2719145,2719145,1774596152927,true
1862405,68913.7,0.034,2719146,2719148,1774596187016,true
1862406,68909.1,0.005,2719149,2719149,1774596193678,true
1862407,68909.0,0.005,2719150,2719150,1774596193678,true
1862408,68908.1,0.005,2719151,2719151,1774596193741,true
1862409,68916.8,0.032,2719152,2719152,1774596219191,false
1862410,68916.2,0.048,2719153,2719154,1774596220533,false
1862411,68916.3,0.005,2719155,2719155,1774596221906,false
1862412,68916.5,0.005,2719156,2719156,1774596221906,false
1862413,68916.7,0.002,2719157,2719157,1774596221906,false
1862414,68916.7,0.003,2719158,2719158,1774596223258,false
1862415,68921.0,0.002,2719159,2719159,1774596223258,false
1862416,68902.9,0.006,2719160,2719160,1774596224623,true
1862417,68902.9,0.016,2719161,2719161,1774596225971,true
1862418,68902.8,0.009,2719162,2719162,1774596225971,true
1862419,68895.2,0.001,2719163,2719163,1774596227314,true
