bar_idx,ts_ms,close,action,confidence,state,regime,ofi_z,hawkes,prob_above,prob_below
32049,1703595840000,44355.5,HOLD,0.0,NORMAL,RANGING,0.3835,0.4,0.5,0.5
32050,1703595900000,44355.5,HOLD,0.0,NORMAL,RANGING,-0.4523,0.3,0.5,0.5
32051,1703595960000,44346.8,HOLD,0.0,NORMAL,RANGING,0.555,0.8,0.5,0.5
32052,1703596020000,44335.7,HOLD,0.0,NORMAL,RANGING,-3.5078,1.5,0.5,0.5
32053,1703596080000,44334.2,HOLD,0.0,NORMAL,RANGING,3.3286,1.6,0.5,0.5
32054,1703596140000,44334.4,HOLD,0.0,NORMAL,RANGING,3.4984,0.1,0.5,0.5
32055,1703596200000,44329.8,SELL,0.606,PRE_SWEEP_BUILDUP,RANGING,-0.1972,1.9,0.3503,0.6497
32056,1703596260000,44347.5,BUY,0.6122,PRE_SWEEP_BUILDUP,RANGING,-0.0229,2.2,0.6586,0.3414
32057,1703596320000,44312.0,HOLD,0.0,NORMAL,RANGING,-0.4745,1.1,0.5,0.5
32058,1703596380000,44318.5,HOLD,0.0,NORMAL,RANGING,-0.0106,0.3,0.5,0.5
32059,1703596440000,44333.5,HOLD,0.0,PRE_SWEEP_BUILDUP,RANGING,0.1419,1.9,0.4622,0.5378
32060,1703596500000,44349.0,HOLD,0.0,NORMAL,RANGING,0.2093,0.5,0.5,0.5
32061,1703596560000,44355.2,HOLD,0.0,NORMAL,RANGING,0.2749,0.7,0.5,0.5
32062,1703596620000,44352.0,HOLD,0.0,NORMAL,RANGING,-0.4767,1.3,0.5,0.5
32063,1703596680000,44336.4,HOLD,0.0,NORMAL,RANGING,-0.3152,0.7,0.5,0.5
32064,1703596740000,44327.5,HOLD,0.0,NORMAL,RANGING,-0.1598,0.4,0.5,0.5
32065,1703596800000,44327.3,HOLD,0.0,NORMAL,RANGING,-0.1002,1.2,0.5,0.5
32066,1703596860000,44327.5,HOLD,0.0,NORMAL,RANGING,0.2351,0.4,0.5,0.5
32067,1703596920000,44327.3,HOLD,0.0,NORMAL,RANGING,-0.3946,0.6,0.5,0.5
32068,1703596980000,44327.3,HOLD,0.0,NORMAL,RANGING,-0.9824,0.1,0.5,0.5
32069,1703597040000,44327.1,HOLD,0.0,NORMAL,RANGING,-0.2191,0.1,0.5,0.5
32070,1703597100000,44319.9,HOLD,0.0,NORMAL,RANGING,-0.2522,0.3,0.5,0.5
32071,1703597160000,44300.8,HOLD,0.0,NORMAL,RANGING,-0.1998,1.3,0.5,0.5
32072,1703597220000,44259.7,HOLD,0.0,NORMAL,RANGING,-0.1991,0.8,0.5,0.5
32073,1703597280000,44262.9,HOLD,0.0,NORMAL,RANGING,0.4511,1.5,0.5,0.5
32075,1703597400000,44271.7,HOLD,0.0,NORMAL,RANGING,2.0832,0.6,0.5,0.5
32077,1703597520000,44271.4,HOLD,0.0,NORMAL,RANGING,0.2893,1.4,0.5,0.5
32078,1703597580000,44269.2,HOLD,0.0,NORMAL,RANGING,0.3521,0.1,0.5,0.5
32080,1703597700000,44246.9,HOLD,0.0,NORMAL,RANGING,0.2801,1.1,0.5,0.5
32081,1703597760000,44250.1,HOLD,0.0,NORMAL,RANGING,0.0199,0.7,0.5,0.5
32082,1703597820000,44261.0,HOLD,0.0,NORMAL,RANGING,2.0864,0.9,0.5,0.5
32083,1703597880000,44285.4,HOLD,0.0,NORMAL,RANGING,0.2389,0.1,0.5,0.5
32084,1703597940000,44310.2,HOLD,0.0,NORMAL,RANGING,0.1707,0.8,0.5,0.5
32085,1703598000000,44314.3,HOLD,0.0,NORMAL,RANGING,0.2968,1.1,0.5,0.5
32087,1703598120000,44340.7,HOLD,0.0,NORMAL,RANGING,-0.4047,1.1,0.5,0.5
32088,1703598180000,44352.0,HOLD,0.0,NORMAL,RANGING,0.2308,0.4,0.5,0.5
32089,1703598240000,44334.4,HOLD,0.0,NORMAL,RANGING,-0.4279,0.8,0.5,0.5
32090,1703598300000,44345.7,BUY,0.7106,PRE_SWEEP_BUILDUP,RANGING,-2.4507,2.3,0.7624,0.2376
32091,1703598360000,44326.5,HOLD,0.0,NORMAL,RANGING,-0.4492,1.0,0.5,0.5
32092,1703598420000,44318.5,HOLD,0.0,NORMAL,RANGING,0.1279,0.3,0.5,0.5
32093,1703598480000,44317.5,HOLD,0.0,NORMAL,RANGING,0.4379,0.2,0.5,0.5
32094,1703598540000,44321.8,HOLD,0.0,NORMAL,RANGING,0.3457,0.8,0.5,0.5
32095,1703598600000,44337.8,HOLD,0.0,NORMAL,RANGING,0.3469,2.0,0.5,0.5
32096,1703598660000,44332.6,HOLD,0.0,NORMAL,RANGING,0.3428,1.4,0.5,0.5
32097,1703598720000,44348.0,HOLD,0.0,NORMAL,RANGING,0.1924,0.3,0.5,0.5
32098,1703598780000,44338.4,HOLD,0.0,NORMAL,RANGING,-0.2926,0.7,0.5,0.5
32099,1703598840000,44327.5,HOLD,0.0,NORMAL,RANGING,-0.2364,0.8,0.5,0.5
32100,1703598900000,44335.1,HOLD,0.0,NORMAL,RANGING,0.4415,0.1,0.5,0.5
32101,1703598960000,44317.2,HOLD,0.0,NORMAL,RANGING,2.4166,0.8,0.5,0.5
32102,1703599020000,44360.8,HOLD,0.0,NORMAL,RANGING,0.2943,0.9,0.5,0.5
32103,1703599080000,44351.4,HOLD,0.0,NORMAL,RANGING,-0.5272,0.8,0.5,0.5
32104,1703599140000,44328.0,HOLD,0.0,NORMAL,RANGING,-0.1103,2.0,0.5,0.5
32105,1703599200000,44327.9,HOLD,0.0,NORMAL,RANGING,-0.1825,0.8,0.5,0.5
32106,1703599260000,44299.8,HOLD,0.0,NORMAL,RANGING,-0.1825,1.0,0.5,0.5
32107,1703599320000,44296.3,HOLD,0.0,NORMAL,RANGING,-0.3765,1.3,0.5,0.5
32108,1703599440000,44285.4,HOLD,0.0,NORMAL,RANGING,-0.0447,0.9,0.5,0.5
32109,1703599500000,44262.4,HOLD,0.0,NORMAL,RANGING,-0.2452,0.2,0.5,0.5
32110,1703599560000,44268.7,HOLD,0.0,NORMAL,RANGING,-0.033,0.1,0.5,0.5
32111,1703599620000,44281.8,HOLD,0.0,NORMAL,RANGING,0.3222,0.6,0.5,0.5
32112,1703599680000,44268.1,HOLD,0.0,NORMAL,RANGING,-0.3207,0.4,0.5,0.5
32113,1703599740000,44265.9,HOLD,0.0,NORMAL,RANGING,0.2008,0.2,0.5,0.5
32114,1703599800000,44282.0,HOLD,0.0,NORMAL,RANGING,0.3203,1.9,0.5,0.5
32115,1703599860000,44288.0,SELL,0.5689,PRE_SWEEP_BUILDUP,RANGING,-0.2585,2.3,0.4027,0.5973
32116,1703599920000,44306.6,HOLD,0.0,NORMAL,RANGING,0.1259,1.3,0.5,0.5
32117,1703599980000,44308.3,HOLD,0.0,NORMAL,RANGING,3.3535,1.2,0.5,0.5
32118,1703600040000,44301.1,HOLD,0.0,PRE_SWEEP_BUILDUP,RANGING,-1.7962,3.4,0.4993,0.5007
32119,1703600100000,44327.2,BUY,0.712,PRE_SWEEP_BUILDUP,RANGING,1.8376,3.3,0.7652,0.2348
32120,1703600160000,44309.2,HOLD,0.0,NORMAL,RANGING,-2.8112,3.6,0.5,0.5
32121,1703600220000,44341.5,BUY,0.7881,PRE_SWEEP_BUILDUP,RANGING,2.6006,3.9,0.8462,0.1538
32122,1703600280000,44343.9,HOLD,0.0,NORMAL,RANGING,-3.1088,1.1,0.5,0.5
32123,1703600340000,44300.0,HOLD,0.0,NORMAL,RANGING,-0.142,1.4,0.5,0.5
32124,1703600400000,44277.8,HOLD,0.0,NORMAL,RANGING,-3.3569,0.6,0.5,0.5
32126,1703600520000,44352.0,HOLD,0.0,NORMAL,RANGING,-3.0188,1.0,0.5,0.5
32127,1703600580000,44377.5,HOLD,0.0,NORMAL,RANGING,2.9212,2.2,0.5,0.5
32130,1703600760000,44416.5,HOLD,0.0,NORMAL,RANGING,-3.4452,1.4,0.5,0.5
32131,1703600820000,44388.7,HOLD,0.0,NORMAL,RANGING,-3.3579,1.9,0.5,0.5
32132,1703600880000,44399.5,HOLD,0.0,NORMAL,RANGING,3.205,0.9,0.5,0.5
32133,1703600940000,44393.6,HOLD,0.0,NORMAL,RANGING,-0.0475,0.3,0.5,0.5
32134,1703601000000,44383.2,HOLD,0.0,NORMAL,RANGING,-3.1503,2.9,0.5,0.5
32135,1703601060000,44391.0,HOLD,0.0,NORMAL,RANGING,3.0214,1.3,0.5,0.5
32136,1703601120000,44379.4,HOLD,0.0,NORMAL,RANGING,-0.1267,1.1,0.5,0.5
32137,1703601180000,44365.0,HOLD,0.0,NORMAL,RANGING,-0.2024,4.1,0.5,0.5
32138,1703601240000,44361.3,HOLD,0.0,NORMAL,RANGING,0.0131,0.6,0.5,0.5
32139,1703601300000,44363.0,HOLD,0.0,NORMAL,RANGING,0.0393,0.2,0.5,0.5
32140,1703601360000,44341.6,HOLD,0.0,NORMAL,RANGING,-0.1704,0.2,0.5,0.5
32141,1703601420000,44310.1,HOLD,0.0,NORMAL,RANGING,-0.1403,1.3,0.5,0.5
32142,1703601480000,44313.6,HOLD,0.0,NORMAL,RANGING,-0.1202,0.9,0.5,0.5
32143,1703601540000,44300.1,HOLD,0.0,NORMAL,RANGING,-0.1181,0.5,0.5,0.5
32144,1703601600000,44299.0,HOLD,0.0,NORMAL,RANGING,-0.0494,0.9,0.5,0.5
32145,1703601660000,44319.3,HOLD,0.0,NORMAL,RANGING,-0.0285,0.5,0.5,0.5
32146,1703601720000,44292.6,HOLD,0.0,NORMAL,RANGING,-0.1319,0.5,0.5,0.5
32147,1703601780000,44302.2,HOLD,0.0,NORMAL,RANGING,-0.0113,0.2,0.5,0.5
32148,1703601840000,44286.9,HOLD,0.0,NORMAL,RANGING,-0.188,0.3,0.5,0.5
32149,1703601900000,44286.9,HOLD,0.0,NORMAL,RANGING,-2.1995,0.3,0.5,0.5
32150,1703601960000,44275.2,HOLD,0.0,NORMAL,RANGING,0.5819,1.0,0.5,0.5
32151,1703602020000,44275.2,HOLD,0.0,NORMAL,RANGING,-0.6958,0.2,0.5,0.5
32152,1703602080000,44313.6,HOLD,0.0,NORMAL,RANGING,-0.0363,0.9,0.5,0.5
32153,1703602140000,44250.1,HOLD,0.0,NORMAL,RANGING,-0.1489,0.8,0.5,0.5
32154,1703602200000,44251.1,HOLD,0.0,NORMAL,RANGING,-0.4205,2.0,0.5,0.5
32155,1703602260000,44246.4,HOLD,0.0,NORMAL,RANGING,-1.5739,1.7,0.5,0.5
32156,1703602320000,44236.8,HOLD,0.0,NORMAL,RANGING,1.6238,1.4,0.5,0.5
32157,1703602380000,44251.7,HOLD,0.0,NORMAL,RANGING,1.5349,0.9,0.5,0.5
32158,1703602440000,44260.8,HOLD,0.0,NORMAL,RANGING,-0.1585,0.9,0.5,0.5
32159,1703602500000,44250.3,HOLD,0.0,NORMAL,RANGING,-1.6076,0.2,0.5,0.5
32160,1703602560000,44216.6,HOLD,0.0,NORMAL,RANGING,-0.1549,1.6,0.5,0.5
32161,1703602620000,44233.3,HOLD,0.0,NORMAL,RANGING,0.0828,1.5,0.5,0.5
32164,1703602800000,44198.4,HOLD,0.0,NORMAL,RANGING,0.0317,2.5,0.5,0.5
32165,1703602860000,44185.6,HOLD,0.0,NORMAL,RANGING,-0.1199,1.9,0.5,0.5
32166,1703602920000,44168.0,SELL,0.6302,PRE_SWEEP_BUILDUP,RANGING,-0.102,3.4,0.3205,0.6795
32167,1703602980000,44188.9,HOLD,0.0,NORMAL,RANGING,-0.0323,2.7,0.5,0.5
32168,1703603040000,44179.5,HOLD,0.0,NORMAL,RANGING,-0.0844,1.7,0.5,0.5
32169,1703603100000,44152.6,SELL,0.7315,PRE_SWEEP_BUILDUP,RANGING,-0.0652,5.6,0.1998,0.8002
32170,1703603160000,44185.5,HOLD,0.0,NORMAL,RANGING,0.0478,4.0,0.5,0.5
32171,1703603220000,44185.6,HOLD,0.0,NORMAL,RANGING,0.63,1.0,0.5,0.5
32172,1703603280000,44198.4,HOLD,0.0,NORMAL,RANGING,-0.0805,2.0,0.5,0.5
32173,1703603340000,44221.9,HOLD,0.0,NORMAL,RANGING,0.0239,1.7,0.5,0.5
32174,1703603400000,44223.5,HOLD,0.0,NORMAL,RANGING,0.4624,3.1,0.5,0.5
32175,1703603460000,44204.1,HOLD,0.0,NORMAL,RANGING,-0.7415,2.2,0.5,0.5
32176,1703603520000,44188.0,HOLD,0.0,NORMAL,RANGING,-0.7706,0.4,0.5,0.5
32177,1703603580000,44133.3,HOLD,0.0,NORMAL,RANGING,-0.172,1.1,0.5,0.5
32178,1703603640000,44133.2,SELL,0.625,PRE_SWEEP_BUILDUP,RANGING,0.0207,6.1,0.3303,0.6697
32179,1703603700000,44151.0,HOLD,0.0,NORMAL,RANGING,0.0416,2.3,0.5,0.5
32180,1703603760000,44160.1,HOLD,0.0,NORMAL,RANGING,0.0401,1.4,0.5,0.5
32181,1703603820000,44192.1,HOLD,0.0,NORMAL,RANGING,0.6477,0.9,0.5,0.5
32182,1703603880000,44191.0,HOLD,0.0,NORMAL,RANGING,-0.1174,0.6,0.5,0.5
32183,1703603940000,44182.6,HOLD,0.0,NORMAL,RANGING,-0.0817,0.7,0.5,0.5
32184,1703604000000,44210.7,HOLD,0.0,NORMAL,RANGING,0.0011,1.5,0.5,0.5
32185,1703604060000,44181.0,HOLD,0.0,NORMAL,RANGING,-0.0921,1.1,0.5,0.5
32186,1703604120000,44213.2,BUY,0.7987,PRE_SWEEP_BUILDUP,RANGING,0.0242,4.0,0.8741,0.1259
32187,1703604180000,44243.2,HOLD,0.0,NORMAL,RANGING,0.0687,2.4,0.5,0.5
32188,1703604240000,44236.8,HOLD,0.0,NORMAL,RANGING,-0.1206,1.2,0.5,0.5
32189,1703604300000,44247.7,HOLD,0.0,NORMAL,RANGING,0.0026,0.9,0.5,0.5
32190,1703604360000,44250.3,HOLD,0.0,NORMAL,RANGING,-0.1329,1.0,0.5,0.5
32191,1703604420000,44251.9,HOLD,0.0,NORMAL,RANGING,0.0307,1.2,0.5,0.5
32192,1703604480000,44249.6,HOLD,0.0,NORMAL,RANGING,-0.0249,2.0,0.5,0.5
32193,1703604540000,44265.6,HOLD,0.0,NORMAL,RANGING,0.0149,1.0,0.5,0.5
32194,1703604600000,44337.8,HOLD,0.0,NORMAL,RANGING,0.0272,2.0,0.5,0.5
32195,1703604660000,44344.6,HOLD,0.0,NORMAL,RANGING,0.0245,1.5,0.5,0.5
32196,1703604720000,44320.7,HOLD,0.0,NORMAL,RANGING,-0.0811,2.6,0.5,0.5
32197,1703604780000,44323.0,HOLD,0.0,NORMAL,RANGING,-0.1293,1.1,0.5,0.5
32198,1703604840000,44335.7,HOLD,0.0,NORMAL,RANGING,0.0751,1.6,0.5,0.5
32199,1703604900000,44331.3,HOLD,0.0,NORMAL,RANGING,-0.6729,1.3,0.5,0.5
32200,1703604960000,44323.9,HOLD,0.0,NORMAL,RANGING,-0.6038,1.0,0.5,0.5
32201,1703605020000,44308.8,HOLD,0.0,NORMAL,RANGING,0.6028,0.7,0.5,0.5
32202,1703605080000,44300.5,HOLD,0.0,NORMAL,RANGING,-0.1011,0.7,0.5,0.5
32203,1703605140000,44315.7,HOLD,0.0,NORMAL,RANGING,0.0456,1.0,0.5,0.5
32204,1703605200000,44299.5,HOLD,0.0,NORMAL,RANGING,0.8462,1.7,0.5,0.5
32205,1703605260000,44264.9,HOLD,0.0,NORMAL,RANGING,-0.1433,1.5,0.5,0.5
32206,1703605320000,44257.6,HOLD,0.0,NORMAL,RANGING,-0.1056,1.5,0.5,0.5
32207,1703605440000,44208.5,HOLD,0.0,NORMAL,RANGING,-0.1208,0.6,0.5,0.5
32208,1703605500000,44172.8,HOLD,0.0,NORMAL,RANGING,-0.0844,2.8,0.5,0.5
32209,1703605560000,44153.0,HOLD,0.0,NORMAL,RANGING,-0.1262,3.2,0.5,0.5
32210,1703605620000,44147.8,HOLD,0.0,NORMAL,RANGING,-0.0986,2.5,0.5,0.5
32211,1703605680000,44150.3,SELL,0.74,PRE_SWEEP_BUILDUP,RANGING,-0.8744,4.0,0.1956,0.8044
32212,1703605740000,44154.5,HOLD,0.0,NORMAL,RANGING,0.9669,3.4,0.5,0.5
32213,1703605800000,44147.0,HOLD,0.0,NORMAL,RANGING,-0.6637,1.8,0.5,0.5
32218,1703606100000,44051.5,SELL,0.8097,PRE_SWEEP_BUILDUP,DOWNTREND,0.6257,4.4,0.122,0.878
32219,1703606160000,44070.4,HOLD,0.0,NORMAL,DOWNTREND,0.057,1.3,0.5,0.5
32221,1703606280000,43984.7,HOLD,0.0,NORMAL,DOWNTREND,0.0189,2.4,0.5,0.5
32222,1703606340000,44006.0,HOLD,0.0,NORMAL,DOWNTREND,0.0108,2.4,0.5,0.5
32223,1703606400000,44039.1,HOLD,0.0,NORMAL,DOWNTREND,0.6379,2.1,0.5,0.5
32224,1703606460000,43979.3,HOLD,0.0,NORMAL,DOWNTREND,-0.1616,3.3,0.5,0.5
32225,1703606520000,43957.2,HOLD,0.0,NORMAL,DOWNTREND,-0.1221,4.8,0.5,0.5
32226,1703606580000,43989.1,HOLD,0.0,NORMAL,DOWNTREND,-0.0224,2.9,0.5,0.5
32227,1703606640000,43955.3,HOLD,0.0,NORMAL,DOWNTREND,-0.1008,2.7,0.5,0.5
32228,1703606700000,43979.0,HOLD,0.0,NORMAL,DOWNTREND,-0.0664,1.1,0.5,0.5
32229,1703606760000,43975.4,HOLD,0.0,NORMAL,DOWNTREND,0.1376,3.1,0.5,0.5
32230,1703606820000,43986.5,HOLD,0.0,NORMAL,DOWNTREND,0.1366,1.4,0.5,0.5
32231,1703606880000,43942.4,HOLD,0.0,NORMAL,DOWNTREND,-0.164,1.0,0.5,0.5
32232,1703606940000,43972.4,HOLD,0.0,NORMAL,DOWNTREND,0.1776,1.4,0.5,0.5
32233,1703607000000,43967.6,HOLD,0.0,NORMAL,DOWNTREND,0.019,2.8,0.5,0.5
32234,1703607060000,43926.7,HOLD,0.0,NORMAL,DOWNTREND,-0.1402,2.9,0.5,0.5
32236,1703607180000,43900.2,HOLD,0.0,NORMAL,DOWNTREND,0.1494,1.2,0.5,0.5
32237,1703607240000,43865.4,HOLD,0.0,NORMAL,DOWNTREND,-0.0823,2.5,0.5,0.5
32238,1703607300000,43908.1,HOLD,0.0,NORMAL,DOWNTREND,0.1602,2.9,0.5,0.5
32239,1703607360000,43905.0,SELL,0.8132,PRE_SWEEP_BUILDUP,DOWNTREND,-1.5006,6.3,0.1289,0.8711
32240,1703607420000,43923.3,HOLD,0.0,NORMAL,DOWNTREND,1.6106,1.3,0.5,0.5
32241,1703607480000,43942.2,HOLD,0.0,NORMAL,DOWNTREND,0.2005,0.5,0.5,0.5
32242,1703607540000,43912.0,HOLD,0.0,NORMAL,DOWNTREND,-0.2307,2.0,0.5,0.5
32243,1703607600000,43845.9,HOLD,0.0,NORMAL,DOWNTREND,-0.1751,2.0,0.5,0.5
32244,1703607660000,43826.5,SELL,0.7812,PRE_SWEEP_BUILDUP,DOWNTREND,-0.1722,4.5,0.1456,0.8544
32245,1703607720000,43855.7,HOLD,0.0,NORMAL,DOWNTREND,0.2481,1.5,0.5,0.5
32246,1703607780000,43826.9,HOLD,0.0,NORMAL,DOWNTREND,-0.0756,0.9,0.5,0.5
32247,1703607840000,43787.3,HOLD,0.0,NORMAL,DOWNTREND,-0.1923,2.9,0.5,0.5
32248,1703607900000,43820.0,SELL,0.6748,PRE_SWEEP_BUILDUP,DOWNTREND,0.124,8.2,0.2694,0.7306
32249,1703607960000,43865.1,HOLD,0.0,NORMAL,DOWNTREND,0.2567,3.8,0.5,0.5
32250,1703608020000,43865.1,HOLD,0.0,NORMAL,DOWNTREND,0.2267,1.5,0.5,0.5
32251,1703608080000,43903.0,HOLD,0.0,NORMAL,RANGING,0.0969,1.9,0.5,0.5
32252,1703608140000,43891.2,HOLD,0.0,NORMAL,RANGING,0.0033,1.3,0.5,0.5
32253,1703608200000,43908.4,HOLD,0.0,NORMAL,RANGING,0.2487,3.8,0.5,0.5
32254,1703608260000,43934.9,HOLD,0.0,NORMAL,RANGING,0.1467,1.8,0.5,0.5
32255,1703608320000,43943.5,HOLD,0.0,NORMAL,RANGING,0.0275,1.3,0.5,0.5
32256,1703608380000,43950.6,HOLD,0.0,NORMAL,RANGING,0.0793,1.4,0.5,0.5
32257,1703608440000,43941.6,HOLD,0.0,NORMAL,RANGING,0.3384,0.2,0.5,0.5
32258,1703608500000,43894.3,HOLD,0.0,NORMAL,RANGING,-0.3352,1.4,0.5,0.5
32259,1703608560000,43929.6,HOLD,0.0,NORMAL,RANGING,2.3453,1.2,0.5,0.5
32260,1703608620000,43922.9,HOLD,0.0,NORMAL,RANGING,-2.4814,0.2,0.5,0.5
32261,1703608680000,43941.3,HOLD,0.0,NORMAL,RANGING,0.2846,0.1,0.5,0.5
32262,1703608740000,43929.7,HOLD,0.0,NORMAL,RANGING,-0.4452,0.8,0.5,0.5
32263,1703608800000,43959.3,HOLD,0.0,NORMAL,RANGING,0.3605,2.1,0.5,0.5
32264,1703608860000,43955.4,HOLD,0.0,NORMAL,RANGING,-0.0788,3.4,0.5,0.5
32265,1703608920000,43968.2,HOLD,0.0,NORMAL,RANGING,0.2145,3.4,0.5,0.5
32266,1703608980000,43993.6,HOLD,0.0,NORMAL,RANGING,0.3501,1.6,0.5,0.5
32267,1703609040000,43968.0,HOLD,0.0,NORMAL,RANGING,-0.6164,2.3,0.5,0.5
32268,1703609100000,43968.0,HOLD,0.0,NORMAL,RANGING,0.2528,1.3,0.5,0.5
32269,1703609160000,43971.9,HOLD,0.0,NORMAL,RANGING,-0.4334,0.6,0.5,0.5
32270,1703609220000,43951.6,HOLD,0.0,NORMAL,RANGING,-0.2854,0.3,0.5,0.5
32271,1703609280000,43890.5,HOLD,0.0,NORMAL,RANGING,-0.3258,0.6,0.5,0.5
32272,1703609340000,43878.4,HOLD,0.0,NORMAL,RANGING,-0.3636,0.6,0.5,0.5
32273,1703609400000,43904.0,HOLD,0.0,NORMAL,RANGING,0.236,0.3,0.5,0.5
32274,1703609460000,43937.0,HOLD,0.0,NORMAL,RANGING,2.4708,0.3,0.5,0.5
32275,1703609520000,43927.5,HOLD,0.0,NORMAL,RANGING,-0.6361,2.2,0.5,0.5
32276,1703609580000,43923.3,HOLD,0.0,NORMAL,RANGING,0.1777,1.8,0.5,0.5
32277,1703609640000,43908.3,HOLD,0.0,NORMAL,RANGING,-0.1938,0.7,0.5,0.5
32278,1703609700000,43903.1,HOLD,0.0,NORMAL,RANGING,0.1443,0.6,0.5,0.5
32279,1703609760000,43954.9,HOLD,0.0,NORMAL,RANGING,0.1734,0.9,0.5,0.5
32280,1703609820000,43976.2,HOLD,0.0,NORMAL,RANGING,0.3477,1.2,0.5,0.5
32281,1703609880000,43979.9,HOLD,0.0,NORMAL,RANGING,0.0216,0.5,0.5,0.5
32282,1703609940000,43965.3,HOLD,0.0,NORMAL,RANGING,-0.2061,0.6,0.5,0.5
32283,1703610060000,43963.6,HOLD,0.0,NORMAL,RANGING,0.4663,0.1,0.5,0.5
32284,1703610120000,43991.4,HOLD,0.0,NORMAL,RANGING,0.0118,1.5,0.5,0.5
32285,1703610180000,43953.1,HOLD,0.0,NORMAL,RANGING,-0.1717,1.0,0.5,0.5
32286,1703610240000,43968.0,HOLD,0.0,NORMAL,RANGING,0.033,0.7,0.5,0.5
32287,1703610300000,43928.4,HOLD,0.0,NORMAL,RANGING,-0.4572,1.2,0.5,0.5
32288,1703610360000,43937.1,HOLD,0.0,NORMAL,RANGING,0.359,1.6,0.5,0.5
32289,1703610420000,43871.2,HOLD,0.0,NORMAL,RANGING,-0.4176,1.4,0.5,0.5
32290,1703610480000,43865.6,HOLD,0.0,NORMAL,RANGING,-0.1973,1.5,0.5,0.5
32291,1703610540000,43916.4,HOLD,0.0,NORMAL,RANGING,0.1596,0.6,0.5,0.5
32292,1703610600000,43865.2,HOLD,0.0,NORMAL,RANGING,-0.5148,2.2,0.5,0.5
32293,1703610660000,43913.0,HOLD,0.0,NORMAL,RANGING,0.1221,0.5,0.5,0.5
32294,1703610720000,43968.3,HOLD,0.0,NORMAL,RANGING,0.2454,1.9,0.5,0.5
32295,1703610780000,43949.9,HOLD,0.0,NORMAL,RANGING,-0.4424,0.4,0.5,0.5
32296,1703610840000,43960.6,HOLD,0.0,NORMAL,RANGING,-0.0472,3.7,0.5,0.5
32297,1703610900000,43929.6,HOLD,0.0,NORMAL,RANGING,-0.4169,0.8,0.5,0.5
32298,1703610960000,43993.9,HOLD,0.0,NORMAL,RANGING,0.1586,2.3,0.5,0.5
32299,1703611020000,43993.6,HOLD,0.0,NORMAL,RANGING,-0.3589,2.4,0.5,0.5
32300,1703611080000,43972.4,HOLD,0.0,NORMAL,RANGING,-0.485,0.6,0.5,0.5
32301,1703611140000,43906.7,HOLD,0.0,NORMAL,RANGING,-0.3307,0.6,0.5,0.5
32302,1703611200000,43820.0,HOLD,0.0,NORMAL,RANGING,-0.348,1.4,0.5,0.5
32303,1703611260000,43858.3,HOLD,0.0,NORMAL,RANGING,0.306,4.0,0.5,0.5
32304,1703611320000,43840.0,HOLD,0.0,NORMAL,RANGING,-0.451,3.0,0.5,0.5
32305,1703611380000,43800.1,HOLD,0.0,NORMAL,RANGING,-0.3542,2.3,0.5,0.5
32306,1703611440000,43839.9,HOLD,0.0,NORMAL,RANGING,0.6318,3.5,0.5,0.5
32307,1703611500000,43874.5,HOLD,0.0,NORMAL,RANGING,0.3575,2.4,0.5,0.5
32308,1703611560000,43866.1,HOLD,0.0,NORMAL,RANGING,-0.571,2.3,0.5,0.5
32309,1703611620000,43876.6,HOLD,0.0,NORMAL,RANGING,0.3587,1.5,0.5,0.5
32310,1703611680000,43860.4,HOLD,0.0,NORMAL,RANGING,-0.7087,1.9,0.5,0.5
32311,1703611740000,43889.3,HOLD,0.0,NORMAL,RANGING,0.6504,3.4,0.5,0.5
32312,1703611800000,43860.0,HOLD,0.0,NORMAL,RANGING,-0.8632,1.2,0.5,0.5
32313,1703611860000,43820.0,HOLD,0.0,NORMAL,RANGING,-0.7866,1.8,0.5,0.5
32314,1703611920000,43807.2,HOLD,0.0,NORMAL,RANGING,-0.3183,2.1,0.5,0.5
32315,1703611980000,43808.5,HOLD,0.0,NORMAL,RANGING,0.2399,3.1,0.5,0.5
32316,1703612040000,43814.3,HOLD,0.0,NORMAL,RANGING,-0.1733,2.3,0.5,0.5
32317,1703612100000,43776.4,HOLD,0.0,NORMAL,RANGING,-0.4655,1.8,0.5,0.5
32318,1703612160000,43754.8,HOLD,0.0,NORMAL,RANGING,-3.2656,3.6,0.5,0.5
32320,1703612280000,43587.7,SELL,0.8194,PRE_SWEEP_BUILDUP,DOWNTREND,-0.7723,7.3,0.1178,0.8822
32324,1703612520000,43425.6,HOLD,0.0,NORMAL,DOWNTREND,0.045,3.7,0.5,0.5
32325,1703612580000,43562.0,HOLD,0.0,NORMAL,DOWNTREND,0.1695,5.0,0.5,0.5
32326,1703612640000,43579.3,HOLD,0.0,NORMAL,DOWNTREND,2.1472,8.2,0.5,0.5
32327,1703612700000,43620.1,HOLD,0.0,NORMAL,DOWNTREND,0.3731,8.0,0.5,0.5
32328,1703612760000,43481.6,HOLD,0.0,NORMAL,DOWNTREND,-0.5115,5.4,0.5,0.5
32329,1703612820000,43454.8,HOLD,0.0,NORMAL,DOWNTREND,0.1937,5.9,0.5,0.5
32330,1703612880000,43430.5,HOLD,0.0,NORMAL,DOWNTREND,-0.2904,3.8,0.5,0.5
32331,1703612940000,43481.5,HOLD,0.0,NORMAL,DOWNTREND,0.2716,5.5,0.5,0.5
