bar_idx,ts_ms,price,allow_trade,direction,confidence,alpha_dir,alpha_conf,alpha_pa,alpha_pb,smc_sig,smc_conf,market_state,substate,regime_type,regime_conf,spread_pct,imbalance,ofp,ofp_pressure,institutional_score,ai_score,confluence_score,ob_score,cascade_probability,fvg_exists,open_interest_missing,reason,violations
874,1701449280000,40019.2,False,LONG,0.07,NEUTRAL,0.269955,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.7242,5e-06,0.999533,0.833555,0.833555,0.7,1.0,2.2989,0.6966,0.0,False,True,open_interest_missing,
875,1701449340000,40051.0,False,HOLD,0.07,NEUTRAL,0.266968,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000147,0.997934,0.349321,0.349321,0.7,0.0,2.2267,0.5357,0.0,False,True,open_interest_missing,
876,1701449400000,40038.4,False,HOLD,0.07,NEUTRAL,0.264878,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000375,-0.982759,-0.603864,-0.603864,0.7,0.0,1.7424,0.5444,0.0,False,True,open_interest_missing,
877,1701449460000,40025.6,False,HOLD,0.16,NEUTRAL,0.282915,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000954,0.948718,-0.274887,-0.274887,1.6,0.0,3.7954,0.6561,0.0,False,True,open_interest_missing,
878,1701449520000,39979.2,False,HOLD,0.07,NEUTRAL,0.27604,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.7242,2.2e-05,-0.908397,-0.524137,-0.524137,0.7,0.0,2.9169,0.5297,0.0,False,True,open_interest_missing,
879,1701449580000,39974.9,False,HOLD,0.11,NEUTRAL,0.290728,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.7242,0.00044,-0.2,0.243654,0.243654,1.1,0.0,3.1098,0.6393,0.0,False,True,open_interest_missing,
880,1701449640000,39998.0,False,HOLD,0.07,NEUTRAL,0.30101,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000628,0.882353,0.486066,0.486066,0.7,0.0,2.8486,0.5859,0.0,False,True,open_interest_missing,
881,1701449700000,40008.8,False,HOLD,0.11,NEUTRAL,0.308207,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.7242,0.00049,0.882353,-0.291448,-0.291448,1.1,0.0,4.0306,0.6353,0.0,False,True,open_interest_missing,
882,1701449760000,40050.9,False,LONG,0.12,NEUTRAL,0.313245,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000624,0.142857,0.642744,0.642744,1.2,1.0,3.6291,0.7142,0.0,False,True,open_interest_missing,
883,1701449820000,40051.0,False,LONG,0.36,NEUTRAL,0.316771,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.7242,0.000632,-0.304348,0.0936,0.0936,3.6,1.0,2.8766,0.5923,0.0,False,True,open_interest_missing,
884,1701449880000,40068.0,False,LONG,0.14,NEUTRAL,0.29974,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.7242,2e-06,0.407821,0.77218,0.77218,1.4,1.0,3.6152,0.7436,0.0,False,True,open_interest_missing,
885,1701449940000,40038.4,False,HOLD,0.07,NEUTRAL,0.287818,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,trend,0.7242,0.0002,0.984576,0.966223,0.966223,0.7,0.0,5.0955,0.7261,0.0,False,True,open_interest_missing,
886,1701450000000,40053.8,False,HOLD,0.16,NEUTRAL,0.279473,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6559,0.000454,-0.981982,0.06991,0.06991,1.6,0.0,3.6476,0.6515,0.0,False,True,open_interest_missing,
887,1701450060000,40016.3,False,SHORT,0.14,NEUTRAL,0.273631,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6559,1.5e-05,-0.96,-0.966589,-0.966589,1.4,-1.0,2.9529,0.6667,0.0,False,True,open_interest_missing,
888,1701450120000,40053.8,False,HOLD,0.07,NEUTRAL,0.289042,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6559,0.000549,0.666667,0.871729,0.871729,0.7,0.0,4.0201,0.7187,0.0,False,True,open_interest_missing,
889,1701450180000,40062.2,False,SHORT,0.19,NEUTRAL,0.280329,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,trend,0.6559,5e-06,0.995204,0.823862,0.823862,1.9,-1.0,3.7088,0.6647,0.0,False,True,open_interest_missing,
890,1701450240000,40044.5,False,HOLD,0.07,NEUTRAL,0.274231,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.6559,0.00014,-0.978082,-0.472281,-0.472281,0.7,0.0,2.6825,0.4536,0.0,False,True,open_interest_missing,
891,1701450360000,40066.9,False,HOLD,0.07,NEUTRAL,0.289461,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,trend,0.6559,0.0001,-0.333333,-0.727248,-0.727248,0.7,0.0,5.3397,0.6277,0.0,False,True,open_interest_missing,
892,1701450420000,40051.2,False,LONG,0.23,NEUTRAL,0.300123,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6559,6.7e-05,0.333333,-0.490793,-0.490793,2.3,1.0,4.0001,0.6356,0.0,False,True,open_interest_missing,
893,1701450480000,40034.9,False,LONG,0.19,NEUTRAL,0.307586,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.6559,0.000637,-0.333333,-0.634671,-0.634671,1.9,1.0,2.4572,0.6203,0.0,False,True,open_interest_missing,
894,1701450540000,39979.2,False,SHORT,0.35,NEUTRAL,0.29331,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6559,0.000157,0.985294,-0.285153,-0.285153,3.5,-1.0,4.0887,0.6556,0.0,False,True,open_interest_missing,
895,1701450600000,39974.3,False,SHORT,0.02,NEUTRAL,0.302817,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.6559,0.00057,0.2,0.015378,0.015378,0.2,-1.0,2.3323,0.5324,0.0,True,True,open_interest_missing,
896,1701450660000,39964.3,False,HOLD,0.07,NEUTRAL,0.289972,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6559,0.000308,-0.953846,-0.644654,-0.644654,0.7,0.0,3.3099,0.6339,0.0,True,True,open_interest_missing,
897,1701450720000,39964.2,False,HOLD,0.11,NEUTRAL,0.30048,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6559,0.00025,-0.806452,0.214344,0.214344,1.1,0.0,3.9054,0.766,0.0,True,True,open_interest_missing,
898,1701450780000,39974.3,False,SHORT,0.19,NEUTRAL,0.288336,0.5,0.5,NONE,6.0,CHOPPY,CHOPPY,trend,0.6559,0.000355,0.522727,0.749193,0.749193,1.9,-1.0,5.3066,0.7812,0.0,True,True,open_interest_missing,
899,1701450840000,39928.8,False,SHORT,0.07,NEUTRAL,0.299335,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.6559,0.00027,0.0,-0.29615,-0.29615,0.7,-1.0,2.9026,0.6147,0.0,True,True,open_interest_missing,
900,1701450900000,39948.5,False,HOLD,0.05,NEUTRAL,0.307035,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6675,0.00032,0.0,-0.359427,-0.359427,0.5,0.0,3.9413,0.6179,0.0,True,True,open_interest_missing,
901,1701450960000,39944.4,False,HOLD,0.16,NEUTRAL,0.292924,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6675,0.000471,-0.68,0.28114,0.28114,1.6,0.0,3.8659,0.715,0.0,True,True,open_interest_missing,
902,1701451020000,39926.7,False,HOLD,0.07,NEUTRAL,0.283047,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.6675,0.000318,-0.894737,-0.338466,-0.338466,0.7,0.0,2.4727,0.5062,0.0,True,True,open_interest_missing,
903,1701451080000,39935.9,False,HOLD,0.05,NEUTRAL,0.295633,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6675,4.8e-05,0.0,0.505555,0.505555,0.5,0.0,3.4004,0.7294,0.0,True,True,open_interest_missing,
904,1701451140000,39938.5,False,HOLD,0.07,NEUTRAL,0.284943,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.6675,0.000363,0.443299,0.805155,0.805155,0.7,0.0,2.8014,0.7713,0.0,True,True,open_interest_missing,
905,1701451200000,39936.0,False,HOLD,0.11,NEUTRAL,0.29696,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,1.3e-05,-0.5,0.150024,0.150024,1.1,0.0,3.2631,0.6372,0.0,False,True,open_interest_missing,
906,1701451260000,39962.4,False,LONG,0.14,NEUTRAL,0.285872,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,3e-06,0.948718,0.982051,0.982051,1.4,1.0,2.9595,0.7466,0.0,False,True,open_interest_missing,
907,1701451320000,39970.0,False,LONG,0.02,NEUTRAL,0.278111,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.6675,0.000508,0.285714,0.303136,0.303136,0.2,1.0,1.5992,0.6005,0.0,False,True,open_interest_missing,
908,1701451380000,39974.4,False,LONG,0.11,NEUTRAL,0.292177,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.6675,0.00021,0.333333,-0.181185,-0.181185,1.1,1.0,2.0386,0.5481,0.0,False,True,open_interest_missing,
909,1701451440000,39974.4,False,HOLD,0.07,NEUTRAL,0.302024,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.6675,0.000368,-0.333333,-0.506659,-0.506659,0.7,0.0,2.0911,0.5732,0.0,False,True,open_interest_missing,
910,1701451500000,39980.0,False,LONG,0.36,NEUTRAL,0.289417,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,0.000278,0.840263,-0.24883,-0.24883,3.6,1.0,2.9217,0.702,0.0,True,True,open_interest_missing,
911,1701451560000,39993.7,False,LONG,0.14,NEUTRAL,0.300092,0.5,0.5,NONE,2.0,COMPRESSION,COMPRESSION,trend,0.6675,2e-05,-0.823529,-0.208191,-0.208191,1.4,1.0,1.4795,0.5904,0.0,True,True,open_interest_missing,
912,1701451620000,40019.9,False,LONG,0.36,NEUTRAL,0.307564,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,0.000377,-0.333333,0.49673,0.49673,3.6,1.0,2.947,0.795,0.0,True,True,open_interest_missing,
913,1701451680000,40000.0,False,HOLD,0.05,NEUTRAL,0.312795,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,0.00025,-0.142857,-0.622224,-0.622224,0.5,0.0,3.7044,0.6804,0.0,True,True,open_interest_missing,
914,1701451740000,39995.8,False,HOLD,0.11,NEUTRAL,0.296957,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.6675,0.00025,-0.953125,0.130728,0.130728,1.1,0.0,3.9008,0.7269,0.0,True,True,open_interest_missing,
915,1701451800000,39986.1,False,HOLD,0.07,NEUTRAL,0.28587,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.515,0.000445,-0.989282,-0.624774,-0.624774,0.7,0.0,3.1492,0.5458,0.0,False,True,open_interest_missing,
916,1701451860000,39980.0,False,HOLD,0.05,NEUTRAL,0.278109,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.515,0.000355,0.0,0.65,0.65,0.5,0.0,2.6008,0.7444,0.0,False,True,open_interest_missing,
917,1701451920000,39941.3,False,SHORT,0.14,NEUTRAL,0.272676,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,trend,0.515,0.000465,-0.982684,-0.993939,-0.993939,1.4,-1.0,2.9254,0.6463,0.0,False,True,open_interest_missing,
918,1701451980000,39927.6,False,SHORT,0.07,NEUTRAL,0.288373,0.5,0.5,NONE,2.0,CHOPPY,CHOPPY,trend,0.515,9.5e-05,-0.6,-0.302833,-0.302833,0.7,-1.0,1.2573,0.4667,0.0,False,True,open_interest_missing,
919,1701452040000,39935.5,False,HOLD,0.07,NEUTRAL,0.299361,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.515,0.000278,0.333333,0.642891,0.642891,0.7,0.0,2.375,0.6935,0.0,False,True,open_interest_missing,
920,1701452100000,39935.6,False,HOLD,0.07,NEUTRAL,0.287553,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.515,0.000356,0.966667,0.988333,0.988333,0.7,0.0,3.0503,0.8427,0.0,True,True,open_interest_missing,
921,1701452160000,39941.3,False,HOLD,0.16,NEUTRAL,0.298787,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.515,8e-05,-0.76,0.351502,0.351502,1.6,0.0,3.0266,0.8253,0.0,True,True,open_interest_missing,
922,1701452220000,39948.7,False,HOLD,0.0,NEUTRAL,0.306651,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,trend,0.515,0.00032,0.0,-0.32501,-0.32501,0.0,0.0,1.8922,0.6816,0.0,True,True,open_interest_missing,
923,1701452280000,39962.2,False,LONG,0.12,NEUTRAL,0.312156,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.515,0.000318,0.0,0.65,0.65,1.2,1.0,2.7224,0.8578,0.0,True,True,open_interest_missing,
924,1701452520000,39939.2,False,HOLD,0.16,NEUTRAL,0.296509,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,trend,0.515,0.000215,-0.968504,0.311024,0.311024,1.6,0.0,2.9301,0.7272,0.0,False,True,open_interest_missing,
925,1701452640000,39949.6,False,HOLD,0.05,NEUTRAL,0.305056,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,trend,0.515,0.000248,0.0,0.65,0.65,0.5,0.0,2.5779,0.7435,0.0,False,True,open_interest_missing,
926,1701452700000,39941.6,False,HOLD,0.0,NEUTRAL,0.311039,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5608,0.000105,0.0,-0.563305,-0.563305,0.0,0.0,2.3623,0.6219,0.0,False,True,open_interest_missing,
927,1701452760000,39933.3,False,HOLD,0.16,NEUTRAL,0.295728,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000361,-0.73064,0.164888,0.164888,1.6,0.0,3.5641,0.6622,0.0,False,True,open_interest_missing,
928,1701452880000,39954.7,False,HOLD,0.11,NEUTRAL,0.304509,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000208,-0.333333,0.533333,0.533333,1.1,0.0,4.0159,0.7359,0.0,False,True,open_interest_missing,
929,1701452940000,39958.7,False,LONG,0.16,NEUTRAL,0.291157,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,2.3e-05,-0.95082,0.281604,0.281604,1.6,1.0,2.91,0.7204,0.0,False,True,open_interest_missing,
930,1701453000000,39985.8,False,LONG,0.12,NEUTRAL,0.30131,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5608,0.00016,0.142857,0.580063,0.580063,1.2,1.0,2.4241,0.7526,0.0,True,True,open_interest_missing,
931,1701453060000,39985.8,False,HOLD,0.05,NEUTRAL,0.308417,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5608,0.000123,0.0,0.216657,0.216657,0.5,0.0,1.5819,0.6545,0.0,True,True,open_interest_missing,
932,1701453120000,40007.9,False,LONG,0.41,NEUTRAL,0.313392,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000142,-0.714286,0.277341,0.277341,4.1,1.0,3.9446,0.7209,0.0,True,True,open_interest_missing,
933,1701453180000,40001.3,False,HOLD,0.11,NEUTRAL,0.316874,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000287,0.2,-0.58,-0.58,1.1,0.0,4.064,0.6917,0.0,True,True,open_interest_missing,
934,1701453240000,39974.4,False,HOLD,0.0,NEUTRAL,0.319312,0.5,0.5,NONE,3.0,COMPRESSION,COMPRESSION,range,0.5608,0.000455,0.0,0.000175,0.000175,0.0,0.0,2.152,0.5854,0.0,True,True,open_interest_missing,
935,1701453300000,39995.9,False,HOLD,0.16,NEUTRAL,0.301518,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000353,-0.979487,0.151207,0.151207,1.6,0.0,3.9322,0.7247,0.0,True,True,open_interest_missing,
936,1701453360000,39984.6,False,HOLD,0.07,NEUTRAL,0.289063,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000253,-0.993421,-0.997697,-0.997697,0.7,0.0,3.0173,0.7115,0.0,True,True,open_interest_missing,
937,1701453420000,39985.8,False,HOLD,0.07,NEUTRAL,0.299844,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.0003,-0.5,-0.825,-0.825,0.7,0.0,2.8405,0.7096,0.0,True,True,open_interest_missing,
938,1701453480000,39999.0,False,HOLD,0.16,NEUTRAL,0.287891,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.00033,-0.866667,0.346667,0.346667,1.6,0.0,3.0305,0.766,0.0,True,True,open_interest_missing,
939,1701453540000,39987.0,False,HOLD,0.11,NEUTRAL,0.299024,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5608,0.000313,0.333333,-0.533333,-0.533333,1.1,0.0,4.0865,0.7074,0.0,True,True,open_interest_missing,
940,1701453600000,40005.5,False,LONG,0.14,NEUTRAL,0.306817,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5685,0.00033,0.692308,0.820116,0.820116,1.4,1.0,3.813,0.6897,0.0,False,True,open_interest_missing,
941,1701453660000,40019.1,False,LONG,0.36,NEUTRAL,0.312272,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5685,0.00054,-0.333333,0.514507,0.514507,3.6,1.0,4.0086,0.7403,0.0,False,True,open_interest_missing,
942,1701453720000,40017.1,False,HOLD,0.07,NEUTRAL,0.31609,0.5,0.5,NONE,6.0,COMPRESSION,COMPRESSION,range,0.5685,0.00032,-0.5,-0.716641,-0.716641,0.7,0.0,5.1613,0.6402,0.0,False,True,open_interest_missing,
943,1701453780000,40040.0,False,LONG,0.36,NEUTRAL,0.318763,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5685,0.00037,-0.5,0.475,0.475,3.6,1.0,4.1319,0.7244,0.0,False,True,open_interest_missing,
944,1701453840000,40034.3,False,HOLD,0.07,NEUTRAL,0.320634,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5685,0.000147,-0.7,-0.694914,-0.694914,0.7,0.0,3.4065,0.5946,0.0,False,True,open_interest_missing,
945,1701453900000,40036.8,False,HOLD,0.11,NEUTRAL,0.321944,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5685,0.000604,0.789474,-0.113567,-0.113567,1.1,0.0,3.469,0.5745,0.0,False,True,open_interest_missing,
946,1701453960000,40032.7,False,HOLD,0.11,NEUTRAL,0.322861,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5685,0.000132,-0.333333,0.395473,0.395473,1.1,0.0,3.6102,0.7015,0.0,False,True,open_interest_missing,
947,1701454020000,40039.9,False,HOLD,0.16,NEUTRAL,0.323503,0.5,0.5,NONE,5.0,COMPRESSION,COMPRESSION,range,0.5685,0.000579,-0.928571,0.325,0.325,1.6,0.0,4.0235,0.7348,0.0,False,True,open_interest_missing,
948,1701454080000,39982.3,False,SHORT,0.44,NEUTRAL,0.323952,0.5,0.5,NONE,4.0,COMPRESSION,COMPRESSION,range,0.5685,0.00058,-0.9,-0.31753,-0.31753,4.4,-1.0,2.8366,0.4685,0.0,False,True,open_interest_missing,
949,1701454140000,40003.4,False,SHORT,0.21,NEUTRAL,0.324266,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5685,0.000197,-0.111111,0.602835,0.602835,2.1,-1.0,2.8644,0.7174,0.0,False,True,open_interest_missing,
950,1701454200000,39979.2,False,HOLD,0.05,NEUTRAL,0.324486,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5685,0.00039,0.0,-0.65,-0.65,0.5,0.0,2.6471,0.6721,0.0,False,True,open_interest_missing,
951,1701454260000,39980.4,False,HOLD,0.07,NEUTRAL,0.32464,0.5,0.5,NONE,4.0,RANGING,RANGING,range,0.5685,0.000283,-0.5,-0.783048,-0.783048,0.7,0.0,3.8472,0.6581,0.0,False,True,open_interest_missing,
952,1701454320000,39987.2,False,HOLD,0.07,NEUTRAL,0.305248,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5685,0.00049,0.906977,0.967442,0.967442,0.7,0.0,2.9796,0.7417,0.0,False,True,open_interest_missing,
953,1701454500000,39986.2,False,HOLD,0.11,NEUTRAL,0.291674,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.000155,0.512195,-0.223859,-0.223859,1.1,0.0,3.5176,0.5917,0.0,False,True,open_interest_missing,
954,1701454560000,40010.3,False,LONG,0.23,NEUTRAL,0.301672,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5618,0.000537,-0.666667,0.313545,0.313545,2.3,1.0,3.954,0.6851,0.0,False,True,open_interest_missing,
955,1701454620000,40033.8,False,LONG,0.23,NEUTRAL,0.28917,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5618,0.000347,-0.968504,0.135363,0.135363,2.3,1.0,3.8849,0.6898,0.0,False,True,open_interest_missing,
956,1701454680000,40058.4,False,LONG,0.14,NEUTRAL,0.280419,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.000115,0.815385,0.531616,0.531616,1.4,1.0,3.7802,0.6169,0.0,False,True,open_interest_missing,
957,1701454740000,40076.6,False,HOLD,0.11,NEUTRAL,0.293793,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5618,0.000217,-0.538462,0.358249,0.358249,1.1,0.0,4.8231,0.6943,0.0,False,True,open_interest_missing,
958,1701454800000,40063.8,False,HOLD,0.0,NEUTRAL,0.303155,0.5,0.5,NONE,3.0,RANGING,RANGING,range,0.5618,0.000609,0.0,0.000102,0.000102,0.0,0.0,1.9604,0.537,0.0,False,True,open_interest_missing,
959,1701454860000,40038.4,False,HOLD,0.07,NEUTRAL,0.309709,0.5,0.5,NONE,5.0,CHOPPY,CHOPPY,range,0.5618,8.7e-05,-0.333333,-0.766667,-0.766667,0.7,0.0,3.9229,0.6661,0.0,False,True,open_interest_missing,
960,1701454920000,39998.8,False,HOLD,0.07,NEUTRAL,0.294796,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5618,0.00044,-0.997558,-0.544147,-0.544147,0.7,0.0,1.8716,0.5196,0.0,False,True,open_interest_missing,
961,1701454980000,39977.1,False,SHORT,0.14,NEUTRAL,0.284357,0.5,0.5,NONE,5.0,RANGING,RANGING,range,0.5618,0.00029,-0.940547,-0.979191,-0.979191,1.4,-1.0,4.1452,0.6748,0.0,False,True,open_interest_missing,
962,1701455040000,39999.9,False,HOLD,0.16,NEUTRAL,0.27705,0.5,0.5,NONE,5.0,RANGING,RANGING,range,0.5618,0.000395,-0.997847,0.300753,0.300753,1.6,0.0,4.1464,0.7331,0.0,False,True,open_interest_missing,
963,1701455100000,39999.9,False,HOLD,0.05,NEUTRAL,0.291435,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.00064,0.0,0.65,0.65,0.5,0.0,3.7864,0.7326,0.0,False,True,open_interest_missing,
964,1701455160000,40004.3,False,HOLD,0.07,NEUTRAL,0.282005,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.000147,-0.975806,-0.765461,-0.765461,0.7,0.0,3.5706,0.5844,0.0,False,True,open_interest_missing,
965,1701455220000,40025.6,False,HOLD,0.07,NEUTRAL,0.294903,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.000632,-0.818182,-0.56484,-0.56484,0.7,0.0,3.1628,0.556,0.0,False,True,open_interest_missing,
966,1701455280000,40026.5,False,LONG,0.07,NEUTRAL,0.303932,0.5,0.5,NONE,3.0,CHOPPY,CHOPPY,range,0.5618,0.00016,0.090909,-0.082811,-0.082811,0.7,1.0,2.5271,0.4697,0.0,False,True,open_interest_missing,
967,1701455340000,39993.8,False,HOLD,0.07,NEUTRAL,0.310253,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5618,0.000275,-0.8,-0.93,-0.93,0.7,0.0,2.9448,0.6637,0.0,False,True,open_interest_missing,
968,1701455400000,39987.2,False,SHORT,0.07,NEUTRAL,0.314677,0.5,0.5,NONE,6.0,RANGING,RANGING,range,0.5657,0.00052,-0.636364,-0.852325,-0.852325,0.7,-1.0,5.0551,0.6626,0.0,False,True,open_interest_missing,
969,1701455460000,39999.9,False,HOLD,0.07,NEUTRAL,0.317774,0.5,0.5,NONE,5.0,RANGING,RANGING,range,0.5657,0.000638,0.878788,0.957576,0.957576,0.7,0.0,4.1035,0.7332,0.0,False,True,open_interest_missing,
970,1701455520000,40008.8,False,HOLD,0.0,NEUTRAL,0.319942,0.5,0.5,NONE,4.0,RANGING,RANGING,range,0.5657,0.00032,0.0,0.325087,0.325087,0.0,0.0,2.9739,0.6237,0.0,False,True,open_interest_missing,
971,1701455580000,40012.9,False,HOLD,0.16,NEUTRAL,0.321459,0.5,0.5,NONE,4.0,RANGING,RANGING,range,0.5657,0.00039,0.333333,-0.054262,-0.054262,1.6,0.0,2.8882,0.4954,0.0,False,True,open_interest_missing,
972,1701455640000,39996.9,False,HOLD,0.07,NEUTRAL,0.322521,0.5,0.5,NONE,3.0,RANGING,RANGING,range,0.5657,0.000458,-0.777778,-0.272143,-0.272143,0.7,0.0,1.2999,0.5331,0.0,False,True,open_interest_missing,
973,1701455700000,40012.7,False,HOLD,0.07,NEUTRAL,0.323265,0.5,0.5,NONE,4.0,RANGING,RANGING,range,0.5657,0.000257,0.5,0.825,0.825,0.7,0.0,2.8517,0.7164,0.0,False,True,open_interest_missing,
974,1701455760000,40021.0,False,HOLD,0.11,NEUTRAL,0.323785,0.5,0.5,NONE,4.0,RANGING,RANGING,range,0.5657,6.7e-05,0.333333,-0.388908,-0.388908,1.1,0.0,2.6136,0.6248,0.0,False,True,open_interest_missing,
975,1701455820000,40000.0,False,HOLD,0.07,NEUTRAL,0.32415,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5657,0.000635,-0.846154,-0.512701,-0.512701,0.7,0.0,2.9981,0.528,0.0,False,True,open_interest_missing,
976,1701455880000,40004.3,False,HOLD,0.05,NEUTRAL,0.324405,0.5,0.5,NONE,4.0,CHOPPY,CHOPPY,range,0.5657,0.000482,0.0,0.65,0.65,0.5,0.0,3.7904,0.7299,0.0,False,True,open_interest_missing,
977,1701455940000,39987.2,False,HOLD,0.07,NEUTRAL,0.324583,0.5,0.5,NONE,3.0,RANGING,RANGING,range,0.5657,0.00048,-0.733333,-0.230564,-0.230564,0.7,0.0,2.4353,0.5456,0.0,False,True,open_interest_missing,
978,1701456000000,39959.1,False,SHORT,0.14,NEUTRAL,0.324708,0.5,0.5,NONE,5.0,RANGING,RANGING,range,0.5657,0.000318,-0.333333,-0.762388,-0.762388,1.4,-1.0,3.9086,0.6356,0.0,False,True,open_interest_missing,
